a,b,c,d
21.6947496,25.76590222,52.7581368,27.21817456
22.9139496,25.76590222,53.9825184,27.29317454
24.1328448,25.76590222,55.2029376,27.27953818
25.3523496,25.76590222,56.421528,27.27272
26.552652,25.76590222,57.6404232,27.27272
27.6962616,25.76590222,58.8611472,27.24544728
28.8301176,25.4659023,60.0797376,27.1704473
29.960316,25.37726596,61.2919272,27.07499278
31.094172,25.38408414,62.4998496,26.97953826
32.2298568,25.3977205,63.7038096,26.88408374
33.3652368,25.3977205,64.9044168,26.78862922
34.5009216,25.3977205,66.0992328,26.68635652
35.6375208,25.37726596,67.2879528,26.61817472
36.7716816,25.31590234,68.476368,26.59772018
37.9009656,25.27499326,69.665088,26.59772018
39.028116,25.26817508,70.8544176,26.60453836
40.1567904,25.30908416,72.0437472,26.60453836
41.2906464,25.3636296,73.2330768,26.60453836
42.4269408,25.39090232,74.4224064,26.60453836
43.5623208,25.38408414,75.6120408,26.60453836
44.6964816,25.37726596,76.8010656,26.60453836
45.8275944,25.43862958,77.9903952,26.60453836
46.9611456,25.66362952,79.1842968,26.51590202
48.1087176,26.09317486,80.3693592,26.31135662
49.2843312,26.67272016,81.5361336,26.16135666
50.4937776,27.25226546,82.6955928,26.16135666
51.7309608,27.6818108,83.8623672,26.32499298
52.98186,27.89999256,85.0504776,26.49544748
54.2355024,27.96817436,86.247732,26.4204475
55.4864016,27.96135618,87.4306608,26.05908396
56.7357768,27.954538,88.588596,25.52726592
57.986676,27.92726528,89.713308,25.00226606
59.2351368,27.86590166,90.8127216,24.63408434
60.478416,27.82499258,91.9023816,24.47044802
61.7195616,27.82499258,92.9920416,24.44999348
62.9628408,27.86590166,94.0862736,24.48408438
64.2113016,27.92726528,95.184468,24.43635712
65.461896,27.954538,96.2799192,24.25226626
66.711576,27.954538,97.3610448,23.97272088
67.961256,27.954538,98.4205296,23.74772094
69.210936,27.94771982,99.4687368,23.74772094
70.4593968,27.954538,100.5282216,23.97272088
71.7081624,28.00226526,101.6093472,24.25226626
72.9596712,28.10453796,102.7047984,24.43635712
74.2181904,28.24771974,103.802688,24.49090256
75.485244,28.38408334,104.8972248,24.4772662
76.7586984,28.48635604,105.9905424,24.47044802
78.0373344,28.48635604,107.0841648,24.47044802
79.3138368,28.37044698,108.178092,24.47044802
80.5772328,28.22044702,109.2717144,24.46362984
81.8299608,28.17953794,110.3656416,24.46362984
83.0863464,28.24771974,111.459264,24.47044802
84.3570576,28.28862882,112.5531912,24.46362984
85.6323408,28.10453796,113.6468136,24.47044802
86.887812,27.66135626,114.7437888,24.40226622
88.1079264,27.1704473,115.8349728,24.25226626
89.3012184,26.92499282,116.9118312,24.14999356
90.4932912,26.9999928,117.9810696,24.23181172
91.702128,27.28635636,119.0588424,24.59317526
92.9316912,27.62044718,120.165876,25.19999328
94.1767992,27.87271984,121.3079616,25.8749931
95.4316608,27.96135618,122.482356,26.4886293
96.6889608,27.86590166,123.6854016,26.95226554
97.933764,27.64090172,124.9052112,27.21135638
99.1587552,27.42271996,126.129288,27.29999272
100.375212,27.32726544,127.3506216,27.29999272
101.5980696,27.28635636,128.5701264,27.28635636
102.8239752,27.12953822,129.789936,27.28635636
104.0355552,26.80226558,131.0097456,27.28635636
105.2218368,26.44090204,132.2295552,27.28635636
106.3898304,26.22272028,133.4496696,27.28635636
107.5563,26.1477203,134.6694792,27.28635636
108.7273416,26.0795385,135.8892888,27.28635636
109.8965544,25.88862946,137.1094032,27.28635636
111.050832,25.568175,138.3292128,27.28635636
112.1828592,25.23408418,139.5493272,27.28635636
113.2975128,25.04317514,140.7694416,27.27272
114.409728,25.03635696,141.988032,27.26590182
115.5256008,25.19999328,143.2020504,27.36817452
116.6536656,25.54090228,144.420336,27.68862898
117.8048952,25.909084,145.659348,28.28862882
118.975632,26.17499302,146.942556,29.0795377
120.1576464,26.31135662,148.2614256,29.84999204
121.3366128,26.29090208,149.6205288,30.38181008
122.5076544,26.24317482,150.9957864,30.64090092
123.68022,26.24317482,152.3722632,30.70226454
124.8537,26.249993,153.7444728,30.68181
126.02718,26.249993,155.1151584,30.67499182
127.20066,26.249993,156.485844,30.68862818
128.3738352,26.249993,157.860492,30.65453728
129.5473152,26.249993,159.23514,30.4772646
130.7207952,26.249993,160.5988152,30.11590106
131.8939704,26.249993,161.9405448,29.54999212
133.0677552,26.23635664,163.2484416,28.82726504
134.240016,26.23635664,164.5182384,28.13862886
135.4098384,26.30453844,165.7545072,27.613629
136.5842328,26.4886293,166.9703544,27.31362908
137.7729528,26.7272656,168.1837632,27.23181092
138.9799608,26.87044738,169.4008296,27.24544728
140.1918456,26.7613565,170.6197248,27.25908364
141.3872712,26.44090204,171.8383152,27.25226546
142.5570936,26.09317486,173.0566008,27.25226546
143.710152,25.86817492,174.2748864,27.25908364
144.8601624,25.8068113,175.4934768,27.26590182
146.0135256,25.81362948,176.713896,27.25226546
147.1684128,25.82726584,177.9343152,27.16362912
148.3229952,25.82726584,179.1498576,26.95908372
149.4775776,25.82726584,180.3538176,26.61135654
150.63216,25.82726584,181.5364416,26.1477203
151.7867424,25.82726584,182.6916336,25.69772042
152.9413248,25.82726584,183.8224416,25.44544776
154.0959072,25.82726584,184.9471536,25.47272048
155.2504896,25.82726584,186.0868008,25.69090224
156.4047672,25.82726584,187.2474792,25.86817492
157.560264,25.8068113,188.4157776,25.79317494
158.715456,25.73181132,189.5709696,25.45908412
159.8672952,25.56135682,190.7014728,24.97499334
161.0081616,25.28181144,191.8036296,24.4772662
162.1279968,25.01590242,192.8823168,24.10908448
163.2304584,25.00226606,193.9485072,23.91135726
164.3396256,25.31590234,195.01104,23.84317546
165.4814064,25.79317494,196.0769256,23.83635728
166.6548864,26.15453848,197.1428112,23.84317546
167.8353768,26.33862934,198.205344,23.91135726
169.0112952,26.46817476,199.2712296,24.11590266
170.1954432,26.63862926,200.3517456,24.45681166
171.3975744,26.74090196,201.4526832,24.89999336
172.6045824,26.58408382,202.574652,25.41135686
173.7920832,26.14090212,203.7203952,25.9772658
174.9497136,25.54772046,204.8963136,26.54317474
176.0765592,24.96135698,206.1014928,26.98635644
177.1723152,24.545448,207.3228264,27.22499274
178.2479544,24.5113571,208.545684,27.29999272
179.3327376,24.93408426,209.7673224,27.29999272
180.4623264,25.6704477,210.9910944,27.2045382
181.6312344,26.36590206,212.212428,26.91135646
182.8351944,26.7613565,213.414864,26.34544752
184.0415928,26.90453828,214.5758472,25.568175
185.2428096,26.9999928,215.7011688,24.79772066
186.449208,27.15681094,216.784428,24.22499354
187.669932,27.32726544,217.8490944,23.9318118
188.8998,27.40226542,218.9107128,23.84317546
190.1269248,27.36817452,219.9762936,23.84999364
191.3467344,27.31362908,221.0437032,23.86363
192.5662392,27.28635636,222.1105032,23.86363
193.7890968,27.21135638,223.1769984,23.86363
195.0086016,26.9999928,224.2437984,23.86363
196.2113424,26.68635652,225.3105984,23.86363
197.3909184,26.44090204,226.3773984,23.86363
198.5586072,26.44090204,227.4441984,23.86363
199.7375736,26.68635652,228.5109984,23.86363
200.9415336,26.97272008,229.5777984,23.86363
202.1592096,27.14317458,230.6445984,23.86363
203.3774952,27.17726548,231.7113984,23.86363
204.593952,27.1022655,232.7781984,23.86363
205.8067512,26.91817464,233.8449984,23.86363
207.0082728,26.66590198,234.9117984,23.86363
208.1887632,26.44090204,235.9782936,23.86363
209.3567568,26.44090204,237.0450936,23.86363
210.5354184,26.69999288,238.1118936,23.86363
211.7396832,27.02044734,239.1786936,23.86363
212.9634552,27.1704473,240.2454936,23.86363
214.187532,27.0340837,241.3122936,23.86363
215.3957592,26.64544744,242.3790936,23.86363
216.5750304,26.17499302,243.4458936,23.86363
217.7268696,25.8749931,244.5126936,23.86363
218.8683456,25.8749931,245.5794936,23.85681182
220.0192704,26.18862938,246.6453792,23.87044818
221.2003704,26.65226562,247.7112648,23.92499362
222.4113408,26.9659019,248.7805032,24.0340845
223.6320648,26.97272008,249.8573616,24.19772082
224.8430352,26.66590198,250.9436688,24.34772078
226.0280976,26.14090212,252.0385104,24.4431753
227.184204,25.55453864,253.1354856,24.44999348
228.3125736,24.98181152,254.2284984,24.38862986
229.4098536,24.55908436,255.3154152,24.34772078
230.4870168,24.48408438,256.4017224,24.34772078
231.5693616,24.8522661,257.4947352,24.28635716
232.6922448,25.568175,258.5880528,23.99317542
233.8553616,26.27726572,259.6585104,23.36590286
235.0590168,26.63862926,260.681724,22.47953946
236.2635864,26.6249929,261.667752,21.5795397
237.448344,26.46817476,262.6083648,20.91135806
238.6212144,26.39999296,263.5215456,20.54999452
239.8010952,26.43408386,264.4298496,20.43408546
240.988596,26.43408386,265.342116,20.43408546
242.1690864,26.40681114,266.2568208,20.44772182
243.341652,26.46817476,267.1706112,20.46135818
244.5267144,26.6249929,268.0871448,20.44772182
245.7309792,26.64544744,269.0048976,20.33181276
246.9315864,26.37272024,269.9132016,20.113631
248.1001896,25.9431749,270.8077896,19.82726744
249.236484,25.71135678,271.6889664,19.44544936
250.3706448,25.90226582,272.5527696,18.96817676
251.5334568,26.3863566,273.3940176,18.3749951
252.7322352,26.85681102,274.2014328,17.66590438
253.9505208,27.08862914,274.9747104,16.92954094
255.1681968,27.12272004,275.7150696,16.1590866
256.3788624,27.0681746,276.418548,15.33408682
257.5892232,26.9659019,277.08606,14.57045066
