a,b,c,d
8.8657176,17.05226818,28.733496,17.61817712
9.6280224,17.05226818,29.5210992,17.61135894
10.3900224,17.05226818,30.3083976,17.61135894
11.1523272,17.05226818,31.095696,17.61135894
11.9143272,17.05226818,31.8832992,17.61135894
12.6763272,17.05226818,32.6705976,17.61817712
13.438632,17.05226818,33.4582008,17.61817712
14.2009368,17.05226818,34.2454992,17.61817712
14.9629368,17.05226818,35.0331024,17.61817712
15.7252416,17.05226818,35.8204008,17.61135894
16.4872416,17.05226818,36.608004,17.61135894
17.2495464,17.04545,37.3953024,17.61135894
18.0115464,17.04545,38.18382,17.5909044
18.774156,17.03863182,38.970204,17.53635896
19.5358512,17.01817728,39.7517112,17.49544988
20.2957176,17.00454092,40.5313896,17.49544988
21.0546696,17.00454092,41.312592,17.52954078
21.814536,17.01817728,42.0992808,17.57726804
22.576536,17.03181364,42.8862744,17.5909044
23.3388408,17.01817728,43.6680864,17.67272256
24.0993168,16.99090456,44.4526416,17.97954066
24.8582688,16.96363184,45.256704,18.56590414
25.615392,16.9431773,46.1058768,19.37044938
26.3722104,16.93635912,46.9885776,20.1818128
27.1290288,16.92954094,47.9166936,20.76817628
27.886152,16.93635912,48.8643168,21.07499438
28.6429704,16.93635912,49.8143784,21.15681254
29.4000936,16.93635912,50.7607824,21.14999436
30.1572168,16.93635912,51.7050528,21.136358
30.91434,16.93635912,52.6499328,21.136358
31.6711584,16.93635912,53.5948128,21.136358
32.4282816,16.93635912,54.5396928,21.136358
33.1854048,16.93635912,55.4845728,21.136358
33.9422232,16.93635912,56.4294528,21.136358
34.6993464,16.93635912,57.3743328,21.136358
35.4564696,16.93635912,58.3192128,21.136358
36.2135928,16.93635912,59.2640928,21.136358
36.9704112,16.93635912,60.2089728,21.136358
37.7275344,16.93635912,61.155072,21.10908528
38.485572,16.9090864,62.0987328,21.05453984
39.2417808,16.86135914,63.0375168,21.01363076
39.992808,16.82045006,63.974472,21.01363076
40.7423112,16.81363188,64.913256,21.05453984
41.4933384,16.84772278,65.8569168,21.10908528
42.2489376,16.90226822,66.8027112,21.12953982
43.0066704,16.91590458,67.7472864,21.12953982
43.7628792,16.91590458,68.6918616,21.12953982
44.5169544,16.94999548,69.6367416,21.12953982
45.2722488,17.07272272,70.5807072,21.12272164
46.0351632,17.3181772,71.5231488,21.1704489
46.8145368,17.66590438,72.467724,21.3068125
47.6146368,18.01363156,73.4211384,21.5454488
48.431196,18.25908604,74.3891832,21.86590326
49.25568,18.38863146,75.3758208,22.18635772
50.0810784,18.42272236,76.3773936,22.42499402
50.904648,18.41590418,77.3878056,22.56135762
51.7273032,18.409086,78.4003512,22.6022667
52.5502632,18.409086,79.411068,22.6022667
53.373528,18.409086,80.4208704,22.59544852
54.196488,18.409086,81.4337208,22.5340849
55.019448,18.409086,82.4410848,22.3977213
55.842408,18.409086,83.4362568,22.30908496
56.6656728,18.409086,84.4271616,22.30908496
57.4886328,18.409086,85.4229432,22.41135766
58.3115928,18.409086,86.4309168,22.54772126
59.1345528,18.409086,87.4446816,22.60908488
59.9578176,18.409086,88.4553984,22.60908488
60.7807776,18.409086,89.46642,22.61590306
61.6049568,18.38863146,90.4771368,22.61590306
62.4266976,18.33408602,91.488768,22.60908488
63.2438664,18.29317694,92.4997896,22.58863034
64.0592064,18.29317694,93.5074584,22.59544852
64.8760704,18.33408602,94.5129936,22.73181212
65.698116,18.38181328,95.5255392,23.0795393
66.5219904,18.409086,96.5624688,23.63181188
67.3452552,18.40226782,97.6378032,24.18408446
