a,b,c,d
23.0800656,11.72045142,39.721536,12.85908748
23.5369608,11.72045142,40.293036,12.80454204
23.9944656,11.72045142,40.8624024,12.80454204
24.4516656,11.72045142,41.4339024,12.8522693
24.9088656,11.72045142,42.0114984,12.9204511
25.4657352,11.72045142,42.5921424,12.954542
26.013156,11.7613605,43.1709576,12.954542
26.5432032,11.37954242,43.7500776,12.954542
27.037284,10.86136074,44.3288928,12.94772382
27.5063712,10.47272448,44.9080128,12.954542
27.9617424,10.26817908,45.486828,12.954542
28.4146752,10.20681546,46.065948,12.954542
28.870656,10.21363364,46.645068,12.94772382
29.3287704,10.21363364,47.2238832,12.94090564
29.785056,10.20681546,47.8011744,12.94772382
30.2367696,10.28181544,48.377856,13.02954198
30.6909216,10.568179,48.9594144,13.20681466
31.1630568,11.14090612,49.5531648,13.4659055
31.6790832,11.931815,50.1633744,13.71817816
32.2298568,12.72272388,50.7854712,13.89545084
32.8245216,13.295451,51.4124448,13.977269
33.4371696,13.58181456,52.0388088,13.98408718
34.0519512,13.66363272,52.6636488,13.977269
34.6630752,13.64317818,53.2884888,13.977269
35.2726752,13.61590546,53.9133288,13.977269
35.8801416,13.6022691,54.5381688,13.977269
36.4848648,13.6704509,55.1630088,13.977269
37.0929408,13.8749963,55.787544,13.977269
37.715952,14.2159053,56.412384,13.977269
38.3618232,14.5909052,57.037224,13.977269
39.0284208,14.83635968,57.662064,13.977269
39.7005048,14.89090512,58.286904,13.977269
40.366188,14.87045058,58.911744,13.977269
41.027604,14.85681422,59.536584,13.977269
41.6899344,14.8977233,60.1611192,13.977269
42.3589704,14.9659051,60.7859592,13.977269
43.0307496,14.99317782,61.4107992,13.977269
43.7010048,14.99317782,62.0371632,13.9431781
44.3715648,14.99317782,62.6604792,13.8749963
45.04182,14.99317782,63.2773944,13.82045086
45.7120752,14.99317782,63.8918712,13.82045086
46.3826352,14.99317782,64.5087864,13.86817812
47.0528904,14.99317782,65.1324072,13.92954174
47.7231456,14.99317782,65.7569424,13.94999628
48.3934008,14.99317782,66.3756864,14.06590534
49.063656,14.99317782,66.9986976,14.42726888
49.7339112,14.99317782,67.6500552,15.10908688
50.4044712,14.99317782,68.3474376,16.022723
51.0747264,14.99317782,69.08292,16.9431773
51.7449816,14.99317782,69.8641224,17.61817712
52.4152368,14.99317782,70.673976,17.98635884
53.0857968,14.99317782,71.4884016,18.1022679
53.756052,14.99317782,72.2973408,18.11590426
54.4260024,14.999996,73.1090232,18.09544972
55.0965624,15.01363236,73.9264968,17.87044978
55.7695608,14.99317782,74.727816,17.27726812
56.4434736,14.8636324,75.474576,16.30226838
57.1097664,14.57045066,76.1780544,15.14999596
57.7556376,14.1477235,76.8382512,14.2159053
58.3743816,13.71817816,77.4429744,13.69772362
58.9730088,13.42499642,78.0382488,13.5340873
59.564016,13.30226918,78.6393144,13.64999636
60.1559376,13.28181464,79.2507432,13.9090872
60.7499928,13.295451,79.877412,14.22954166
61.3449624,13.30226918,80.526636,14.47499614
61.9411512,13.26817828,81.1883568,14.46817796
62.534292,13.1931783,81.841848,14.12726896
63.1204224,13.13181468,82.46364,13.59545092
63.7038096,13.13181468,83.0500752,13.21363284
64.28994,13.1931783,83.6221848,13.16590558
64.8830808,13.26817828,84.2034384,13.47272368
65.4792696,13.30226918,84.8142576,14.01817808
66.0736296,13.295451,85.455252,14.59772338
66.6682944,13.30226918,86.1221544,15.11590506
67.2629592,13.30226918,86.8143552,15.50454132
67.8573192,13.30226918,87.5199672,15.72954126
68.451984,13.30226918,88.2295416,15.80454124
69.0466488,13.30226918,88.9369824,15.80454124
69.6410088,13.30226918,89.6425944,15.79090488
70.2356736,13.30226918,90.3485112,15.79090488
70.8303384,13.30226918,91.054428,15.79090488
71.4246984,13.30226918,91.7606496,15.79090488
72.0193632,13.30226918,92.4665664,15.79090488
72.6146376,13.28863282,93.1724832,15.79090488
73.2071688,13.28181464,93.8787048,15.79090488
73.795128,13.40454188,94.5846216,15.79090488
74.3897928,13.7727236,95.2908432,15.79090488
75.0094512,14.39317798,95.99676,15.79090488
75.6717816,15.08863234,96.702372,15.80454124
76.3734312,15.53863222,97.4092032,15.81135942
77.0857488,15.62045038,98.1190824,15.76363216
77.7858744,15.4772686,98.8265232,15.59999584
78.469236,15.29317774,99.5208576,15.340905
79.1455872,15.21817776,100.1950752,15.12954142
79.8252912,15.22499594,100.8592344,15.12954142
80.5071288,15.2386323,101.533452,15.33408682
81.1883568,15.2386323,102.2274816,15.59317766
81.8735472,15.14999596,102.9349224,15.76363216
82.5508128,14.94545056,103.6448016,15.81135942
83.2097904,14.80226878,104.3516328,15.80454124
83.8617576,14.7954506,105.0572448,15.79090488
84.5207352,14.94545056,105.7634664,15.79090488
85.197696,15.14317778,106.4693832,15.79090488
85.8828864,15.23181412,107.1753,15.79090488
86.5638096,15.23181412,107.8815216,15.79090488
87.2447328,15.23181412,108.5874384,15.79090488
87.925656,15.23181412,109.2933552,15.79090488
88.6062744,15.23181412,110.0001864,15.7840867
89.2875024,15.23181412,110.7042744,15.77045034
89.9684256,15.23181412,111.4034856,15.89999576
90.6493488,15.23181412,112.108488,16.30226838
91.330272,15.23181412,112.8479328,17.04545
92.0108904,15.23181412,113.6337072,18.04090428
92.692728,15.21817776,114.4609344,19.03635856
93.3718224,15.21817776,115.3338816,19.772722
94.04604,15.34772318,116.2421856,20.17499462
94.7263536,15.76363216,117.1587192,20.24317642
95.4426336,16.51363196,118.0645848,20.09317646
96.2046336,17.5227226,118.9552104,19.98408558
97.0093056,18.53863142,119.8418736,19.9772674
97.8596976,19.30226758,120.7331088,20.0795401
98.7503232,19.65681294,121.6371456,20.22272188
99.6439968,19.59544932,122.5466688,20.27726732
100.5175536,19.2954494,123.453144,20.27726732
101.3661168,19.04999492,124.3596192,20.27726732
102.2037072,19.04999492,125.2660944,20.27726732
103.05288,19.28181304,126.1728744,20.27726732
103.924608,19.58181296,127.0793496,20.27726732
104.811576,19.772722,127.98552,20.2840855
105.701592,19.82726744,128.890776,20.32499458
106.5879504,19.82044926,129.7987752,20.4204491
107.4730896,19.8068129,130.7131752,20.5568127
108.3585336,19.8068129,131.6351952,20.7272672
109.2439776,19.8068129,132.5663592,20.8977217
110.1297264,19.8068129,133.5051432,21.0340853
111.0151704,19.8068129,134.4500232,21.12953982
111.9006144,19.8068129,135.3979512,21.1704489
112.7863632,19.8068129,136.3452696,21.17726708
113.6718072,19.8068129,137.2919784,21.17726708
114.5572512,19.8068129,138.2392968,21.15681254
115.4426952,19.8068129,139.1860056,21.10908528
116.328444,19.8068129,140.128752,21.02044894
117.2166312,19.75226746,141.0669264,20.90453988
118.0996368,19.61590386,141.9993096,20.76817628
118.97106,19.51363116,142.9243776,20.63181268
119.8354728,19.5340857,143.8424352,20.52953998
120.703848,19.7386311,144.7562256,20.46135818
121.590816,20.12726736,145.6694064,20.44772182
122.5009488,20.5568127,146.5835016,20.44772182
123.4311984,20.92499442,147.4979016,20.44772182
124.3791264,21.18408526,148.4119968,20.44772182
125.3343696,21.29999432,149.326092,20.44772182
126.289308,21.32044886,150.2401872,20.44772182
127.241808,21.3068125,151.1545872,20.44772182
128.1936984,21.29999432,152.0686824,20.44772182
129.1458936,21.29999432,152.9827776,20.44772182
130.0983936,21.29999432,153.8968728,20.44772182
131.0505888,21.29999432,154.8112728,20.44772182
132.0030888,21.29999432,155.725368,20.44772182
132.955284,21.29999432,156.6394632,20.44772182
133.9074792,21.29999432,157.5538632,20.44772182
134.8596744,21.29999432,158.4679584,20.44772182
135.8118696,21.29999432,159.3826632,20.44090364
136.7643696,21.29999432,160.297368,20.39317638
137.7159552,21.3068125,161.2047576,20.3863582
138.6669312,21.35453976,162.1069656,20.61817632
139.6215648,21.45681246,163.0256328,21.18408526
140.582904,21.59317606,163.993068,22.0227214
141.5515584,21.7499942,164.9946408,22.88863026
142.527528,21.91363052,166.0449816,23.4886301
143.5114224,22.04999412,167.1136104,23.78863002
144.5017176,22.15226682,168.1849824,23.87044818
145.4956704,22.19999408,169.2520872,23.85681182
146.4887088,22.22044862,170.317668,23.84999364
147.483576,22.19999408,171.3838584,23.84999364
148.4808816,22.04999412,172.4500488,23.84999364
149.4690432,21.69544876,173.516544,23.83635728
150.4328208,21.1704489,174.5812104,23.8295391
151.3627656,20.61817632,175.6431336,23.89090272
152.2631448,20.27044914,176.7084096,24.1022663
153.1531608,20.27726732,177.786792,24.47044802
154.0529304,20.65226722,178.8895584,24.96135698
154.9837896,21.33408522,180.0206712,25.40453868
155.9564064,22.159085,181.1737296,25.6363568
156.9649896,22.93635752,182.3325792,25.57499318
158.0153304,23.50226646,183.475884,25.26817508
159.0845688,23.7954482,184.5917568,24.96817516
160.1577696,23.84999364,185.6905608,24.94090244
161.2242648,23.7613573,186.7988136,25.25453872
162.2822256,23.6931755,187.9360224,25.77953858
163.337748,23.6931755,189.104016,26.32499298
164.3960136,23.74090276,190.2963936,26.75453832
165.46068,23.81590274,191.504316,27.04772006
166.5280896,23.84999364,192.7226016,27.21135638
167.59428,23.84999364,193.94424,27.27272
168.6604704,23.84999364,195.1643544,27.27272
169.726356,23.84999364,196.3832496,27.27272
170.7925464,23.84999364,197.6021448,27.26590182
171.8587368,23.84999364,198.8207352,27.27953818
172.9249272,23.84999364,200.0411544,27.28635636
173.9908128,23.84999364,201.2652312,27.2045382
175.0570032,23.84999364,202.4880888,26.87726556
176.1231936,23.84317546,203.6859528,26.23635664
177.1890792,23.83635728,204.8399256,25.41817504
178.2534408,23.84999364,205.9573224,24.64090252
179.3171928,23.93862998,207.0329616,24.12953902
180.3855168,24.14317538,208.0964088,23.8977209
181.4690808,24.4431753,209.1589416,23.85681182
182.5739808,24.68862978,210.2257416,23.87044818
183.6904632,24.72953886,211.2983328,23.7954482
184.7993256,24.56590254,212.3672664,23.49544828
185.888376,24.38862986,213.4173024,22.92953934
186.9676728,24.36817532,214.4255808,22.159085
188.057028,24.4772662,215.3981976,21.38181248
189.160404,24.53181164,216.3290568,20.81590354
190.2631704,24.4090844,217.2413232,20.5227218
191.3500872,24.16362992,218.1508464,20.43408546
192.4205448,23.95226634,219.0634176,20.45454
193.4842968,23.86363,219.9796464,20.47499454
194.5489632,23.84999364,220.899228,20.3863582
195.6154584,23.85681182,221.8157616,20.09317646
196.6822584,23.86363,222.7133976,19.52044934
197.7484488,23.87044818,223.569276,18.749995
198.816468,23.87726636,224.3897976,17.97954066
199.8875352,23.80908456,225.1682568,17.41363172
200.9540304,23.60453916,225.9278184,17.12726816
202.0058952,23.29772106,226.6861608,17.04545
203.0376432,22.96363024,227.4518184,16.96363184
204.0532368,22.7045394,228.2162568,16.67726828
205.0624296,22.52726672,228.9617976,16.11135934
206.0688792,22.32272132,229.665276,15.340905
207.06588,22.00908504,230.3333976,14.57045066
208.0448976,21.56590334,230.9594568,13.99772354
208.9970928,21.08181256,231.567228,13.7045418
209.92338,20.70681266,232.1716464,13.61590546
210.8371704,20.50226726,232.7797224,13.62272364
211.747608,20.43408546,233.389932,13.63636
212.660484,20.44090364,233.999532,13.63636
213.5754936,20.45454,234.609132,13.63636
214.4898936,20.45454,235.218732,13.63636
215.403684,20.46135818,235.828332,13.63636
216.3193032,20.46817636,236.437932,13.63636
217.2379704,20.39999456,237.047532,13.63636
218.1523704,20.19544916,237.657132,13.63636
219.0512256,19.90226742,238.266732,13.63636
219.931488,19.58863114,238.876332,13.63636
220.7995584,19.30226758,239.485932,13.63636
221.6606184,18.9545404,240.0952272,13.63636
222.5052192,18.46363144,240.7048272,13.63636
223.3181208,17.88408614,241.3144272,13.63636
224.0977992,17.39317718,241.9240272,13.63636
224.85858,17.1136318,242.5336272,13.63636
225.6157032,17.02499546,243.1432272,13.63636
226.3761792,17.03181364,243.7528272,13.63636
227.1387888,17.04545,244.3624272,13.63636
227.9007888,17.04545,244.9720272,13.63636
228.662484,17.04545,245.5816272,13.63636
229.424484,17.04545,246.1912272,13.63636
230.186484,17.04545,246.8002176,13.64999636
230.9481792,17.05908636,247.4113416,13.65681454
231.7117032,17.06590454,248.0258184,13.5681782
232.47858,16.9772682,248.6372472,13.27499646
233.2427136,16.67726828,249.230388,12.7159057
233.9879496,16.11135934,249.7823808,11.94545136
234.691428,15.340905,250.2990168,11.16817884
235.3592448,14.56363248,250.7735904,10.58181536
235.9856088,13.99772354,251.2259136,10.30226998
236.5930752,13.7045418,251.674884,10.33636088
237.1977984,13.61590546,252.1354368,10.61590626
237.8058744,13.62272364,252.6164112,11.01817888
238.416084,13.63636,253.12116,11.40681514
239.025684,13.63636,253.6445016,11.67954234
239.635284,13.63636,254.1751584,11.80908776
240.244884,13.63636,254.7064248,11.83636048
240.854484,13.63636,255.2355576,11.80908776
241.464084,13.63636,255.7634712,11.76817868
242.073684,13.63636,256.2889464,11.69999688
242.683284,13.63636,256.80924,11.65226962
243.292884,13.63636,257.3274,11.65226962
243.9018744,13.64999636,257.8476936,11.69999688
244.5126936,13.65681454,258.372864,11.7613605
245.1265608,13.58863274,258.9007776,11.80908776
245.7367704,13.37726916,259.4299104,11.8295423
246.3338736,13.00908744,259.960872,11.80908776
246.907812,12.49772394,260.4918336,11.68636052
247.4543184,11.931815,261.01548,11.41363332
247.974612,11.36590606,261.5205336,11.01817888
248.4674736,10.85454256,262.0008984,10.62272444
248.9368656,10.48636084,262.4629752,10.34317906
249.393456,10.28181544,262.9156032,10.20681546
249.8473032,10.22045182,263.3648784,10.27499726
250.3038936,10.22727,263.8199448,10.58181536
250.7623128,10.23408818,264.2939088,11.15454248
251.2195128,10.22727,264.8093256,11.92499682
251.6767128,10.22727,265.360404,12.70226934
252.1339128,10.22727,265.9529352,13.26817828
252.5914176,10.22045182,266.564364,13.5681782
253.0477032,10.21363364,267.1791456,13.64999636
253.5012456,10.26817908,267.7905744,13.62954182
253.9569216,10.47954266,268.3980408,13.60908728
254.4253992,10.8749971,269.00124,13.69772362
254.9197848,11.42726968,269.6071824,14.0454508
255.446784,11.97954226,270.2396424,14.68635972
256.0009104,12.36817852,270.9144696,15.49090496
256.5675336,12.52499666,271.6280064,16.20681386
257.132328,12.5113603,272.375376,16.68408646
257.6888928,12.44999668,273.134328,16.9090864
258.2411904,12.4431785,273.8954136,17.00454092
258.7968408,12.49772394,274.6577184,17.03863182
259.3576728,12.56590574,275.4200232,17.04545
259.922772,12.613633,276.182328,17.04545
260.4878712,12.62045118,276.9440232,17.04545
261.0508368,12.62726936,277.7060232,17.04545
261.612888,12.70226934,278.468328,17.04545
262.1795112,12.87272384,279.230328,17.04545
262.7586312,13.13181468,279.992328,17.04545
263.3542104,13.37045098,280.754328,17.04545
263.959848,13.54090548,281.516328,17.04545
264.5664,13.7045418,282.278328,17.04545
265.1756952,14.0113599,283.0400232,17.04545
265.8020592,14.57045066,283.8020232,17.04545
266.469876,15.340905,284.5640232,17.04545
267.1733544,16.11135934,285.3260232,17.04545
267.9182856,16.67726828,286.088328,17.04545
268.6818096,16.97045002,286.8506328,17.03863182
269.4486864,17.05908636,287.6129376,17.0113591
270.2119056,17.05226818,288.372804,16.9772682
270.9739056,17.02499546,289.1299272,16.96363184
271.7334672,17.02499546,289.8870504,16.97045002
272.4902856,17.13408634,290.6460024,17.00454092
273.2538096,17.40681354,291.4076976,17.03181364
274.0383648,17.78181344,292.1700024,17.04545
274.8500472,18.04772246,292.9320024,17.04545
275.6723976,18.01363156,293.6940024,17.04545
276.4792032,17.69999528,294.4560024,17.04545
277.258272,17.33181356,295.2180024,17.04545
278.018748,17.09317726,295.980612,17.03181364
278.7755664,17.01817728,296.741088,17.02499546
279.5360424,17.03181364,297.4979064,17.1136318
280.2989568,17.04545,298.2577728,17.40681354
281.0609568,17.04545,299.0365368,17.97272248
281.8229568,17.04545,299.8567536,18.749995
282.5855664,17.03863182,300.7129368,19.52044934
283.3463472,17.02499546,301.6105728,20.09317646
284.1031656,17.1136318,302.5271064,20.3863582
284.863032,17.40681354,303.446688,20.46817636
285.6414912,17.97272248,304.3616976,20.45454
286.461708,18.74317682,305.2730496,20.4886309
287.318196,19.49317662,306.18684,20.63181268
288.2136984,20.03181284,307.1094696,20.90453988
289.1262696,20.32499458,308.0494728,21.26590342
290.0424984,20.42726728,309.010812,21.62726696
290.9565936,20.44090364,309.9895248,21.89999416
291.8706888,20.44772182,310.9773816,22.03635776
292.7853936,20.45454,311.9664576,22.06363048
