a,b,c,d
21.2241384,20.45454,45.2905368,22.54772126
22.1385384,20.45454,46.2982056,22.52044854
23.0529384,20.45454,47.303436,22.499994
23.9673384,20.45454,48.3089712,22.499994
24.8817384,20.45454,49.3148112,22.499994
25.7961384,20.45454,50.3206512,22.499994
26.7105384,20.45454,51.3264912,22.499994
27.6249384,20.45454,52.3323312,22.499994
28.5393384,20.45454,53.338476,22.499994
29.4537384,20.45454,54.344316,22.499994
30.3681384,20.45454,55.350156,22.499994
31.2825384,20.45454,56.355996,22.499994
32.1969384,20.45454,57.361836,22.499994
33.1113384,20.45454,58.367676,22.499994
34.0257384,20.45454,59.3747352,22.47953946
34.9401384,20.45454,60.3796608,22.42499402
35.8545384,20.45454,61.3797096,22.38408494
36.7698528,20.43408546,62.3776248,22.38408494
37.6833384,20.37954002,63.3776736,22.42499402
38.5919472,20.33863094,64.3822944,22.47272128
39.4987272,20.33863094,65.3893536,22.499994
40.4070312,20.37954002,66.3948888,22.499994
41.3205168,20.42726728,67.4007288,22.499994
42.2358312,20.45454,68.406264,22.499994
43.1502312,20.45454,69.412104,22.50681218
44.064936,20.45454,70.4191632,22.499994
44.9796408,20.42726728,71.4265272,22.43863038
45.8909928,20.42726728,72.4305384,22.30226678
46.8002112,20.52953998,73.4251008,22.11135774
47.7158304,20.795449,74.4071664,21.91363052
48.6500424,21.21135798,75.3797832,21.77726692
49.610772,21.6477215,76.3490472,21.72272148
50.5928376,21.96817596,77.3189208,21.70908512
51.5849616,22.1249941,78.2897088,21.7159033
52.5786096,22.17272136,79.26324,21.67499422
53.570124,22.16590318,80.2331136,21.53863062
54.5601144,22.159085,81.1944528,21.32726704
55.5507144,22.159085,82.1448192,21.02726712
56.5416192,22.159085,83.0787264,20.65226722
57.5322192,22.159085,83.9925168,20.29772186
58.5228192,22.159085,84.885276,20.07272192
59.5146384,22.13863046,85.7716344,20.06590374
60.5040192,22.08408502,86.6692704,20.2159037
61.4891328,22.04999412,87.5803176,20.36590366
62.4721128,22.04317594,88.4968512,20.42726728
63.4569216,22.07726684,89.4109464,20.41363092
64.4463024,22.13181228,90.3207744,20.40681274
65.4372072,22.159085,91.2275544,20.57044906
66.4268928,22.17953954,92.14104,21.02044894
67.4184072,22.24772134,93.096588,21.83181236
68.413884,22.33635768,94.0987704,22.92272116
69.415152,22.42499402,95.1460632,24.00681178
70.4206872,22.48635764,96.242124,24.77726612
71.4277464,22.50681218,97.3781136,25.07726604
72.4345008,22.51363036,98.5092264,25.01590242
73.4406456,22.51363036,99.6196128,24.84544792
74.4470952,22.51363036,100.7205504,24.81135702
75.45324,22.51363036,101.830632,24.87272064
76.4596896,22.51363036,102.9510768,24.84544792
