a,b,c,d
10.701528,20.63181268,29.5866312,20.00454012
11.623548,20.63181268,30.4745136,19.86135834
12.5458728,20.63181268,31.3584336,19.79317654
13.4681976,20.63181268,32.2411344,19.76590382
14.3902176,20.63181268,33.1244448,19.772722
15.3128472,20.63181268,34.0083648,19.772722
16.235172,20.63181268,34.8925896,19.772722
17.1578016,20.61817632,35.7765096,19.772722
18.0795168,20.5909036,36.6622584,19.7386311
18.9987936,20.57044906,37.5446544,19.66363112
19.917156,20.57044906,38.42004,19.60908568
20.836128,20.5909036,39.2929872,19.6022675
21.7575384,20.61817632,40.1683728,19.65681294
22.6804728,20.6249945,41.050464,19.73181292
23.6024928,20.6249945,41.9356032,19.76590382
24.5245128,20.63181268,42.8192184,19.76590382
25.4468376,20.63863086,43.7031384,19.76590382
26.3706864,20.6249945,44.5867536,19.76590382
27.2954496,20.54317634,45.4703688,19.76590382
28.2147264,20.34544912,46.353984,19.76590382
29.1202872,20.05226738,47.2375992,19.772722
30.0078648,19.76590382,48.1215192,19.772722
30.8814216,19.5681766,49.0054392,19.772722
31.7497968,19.47954026,49.889664,19.772722
32.6187816,19.47272208,50.773584,19.772722
33.4895952,19.47954026,51.657504,19.772722
34.3607136,19.47954026,52.541424,19.772722
35.231832,19.47954026,53.425344,19.772722
36.1026456,19.47954026,54.309264,19.772722
36.9746784,19.45908572,55.193184,19.772722
37.8445776,19.41135846,56.0774088,19.772722
38.7099048,19.37044938,56.9613288,19.772722
39.573708,19.37044938,57.8452488,19.772722
40.4387304,19.40454028,58.728864,19.772722
41.30802,19.45226754,59.6146128,19.7386311
42.179748,19.47272208,60.496704,19.6704493
43.0493424,19.49317662,61.3726992,19.62272204
43.9222896,19.4999948,62.24778,19.60908568
44.8001136,19.37726756,63.1259088,19.57499478
45.6715368,18.99544948,64.0055616,19.45226754
46.5136992,18.32726784,64.8739368,19.18635852
47.3159328,17.54999532,65.7225,18.89317678
48.073056,16.9772682,66.5570424,18.69544956
48.8109768,16.77954098,67.3864032,18.60681322
49.5549936,16.8409046,68.2160688,18.59317686
50.3136408,16.98408638,69.0475632,18.59999504
51.0796032,17.05908636,69.8793624,18.60681322
51.8428224,17.05226818,70.7111616,18.60681322
52.6042128,17.04545,71.5429608,18.60681322
53.3662128,17.04545,72.37476,18.60681322
54.1282128,17.04545,73.2062544,18.60681322
54.889908,17.04545,74.0380536,18.60681322
55.651908,17.04545,74.869548,18.60681322
56.413908,17.04545,75.7013472,18.60681322
57.175908,17.04545,76.5331464,18.60681322
57.937908,17.04545,77.3640312,18.62044958
58.6996032,17.04545,78.199488,18.59317686
59.4628224,17.02499546,79.0389072,18.34772238
60.2232984,16.9772682,79.8569904,17.65226802
60.9810312,16.93635912,80.6144184,16.47954106
61.7405928,16.8068137,81.3218592,15.1363596
62.496192,16.4659047,81.9811416,14.07272352
63.2298456,15.84545032,82.5755016,13.54090548
63.9168648,14.95908692,83.166204,13.47272368
64.5676128,14.0795417,83.7715368,13.57499638
65.1714216,13.44545096,84.3872328,13.55454184
65.7520656,13.1249965,84.9998808,13.26817828
66.3302712,13.04317834,85.592412,12.69545116
66.9136584,13.06363288,86.1419664,11.8977241
67.4985696,13.07045106,86.6570784,11.09999704
68.083176,13.07045106,87.124032,10.57499718
68.6674776,13.07045106,87.5730024,10.51363356
69.252084,13.07045106,88.0344696,10.90226982
69.8363856,13.07045106,88.5315984,11.58408782
70.4206872,13.07045106,89.0692656,12.29317854
71.0052936,13.07045106,89.6410704,12.8181784
71.5895952,13.07045106,90.2308584,13.10454196
72.1738968,13.07045106,90.8252184,13.19999648
72.7585032,13.07045106,91.4165304,13.19999648
73.3428048,13.07045106,92.0057088,13.1931783
73.9271064,13.07045106,92.5954968,13.1931783
74.5117128,13.07045106,93.1852848,13.1931783
75.0960144,13.07045106,93.7750728,13.1931783
75.680316,13.07045106,94.3651656,13.1931783
76.2646176,13.07045106,94.9549536,13.1931783
76.849224,13.07045106,95.5447416,13.1931783
77.4335256,13.07045106,96.13392,13.19999648
78.0178272,13.07045106,96.7243176,13.20681466
78.6015192,13.08408742,97.3174584,13.16590558
79.1873448,13.09772378,97.9087704,13.01590562
79.778352,12.99545108,98.4878904,12.7840875
80.3687496,12.55908756,99.049332,12.59999664
80.9125128,11.71363324,99.6016296,12.59999664
81.4123848,10.6704517,100.1627664,12.7840875
81.8732424,9.74317922,100.7418864,13.01590562
82.2771024,9.18408846,101.3328936,13.16590558
82.6727328,8.98636124,101.9260344,13.21363284
83.0711064,8.95227034,102.5167368,13.19999648
83.471004,8.9659067,103.1059152,13.1931783
83.87334,8.97954306,103.6957032,13.1931783
84.2747616,8.97954306,104.285796,13.1931783
84.6761832,8.97954306,104.875584,13.18636012
85.0776048,8.97954306,105.465372,13.17954194
85.4790264,8.97954306,106.0542456,13.1590874
85.880448,8.97954306,106.6419,13.13863286
86.2818696,8.97954306,107.22864,13.13181468
86.683596,8.97954306,107.81538,13.1249965
87.0850176,8.97954306,108.40212,13.1249965
87.4864392,8.97954306,108.98886,13.1249965
87.8878608,8.97954306,109.5752952,13.1249965
88.2892824,8.97954306,110.1620352,13.1249965
88.690704,8.97954306,110.7487752,13.1249965
89.0921256,8.97954306,111.3355152,13.1249965
89.4935472,8.97954306,111.9222552,13.1249965
89.8949688,8.97954306,112.5093,13.1249965
90.2963904,8.97954306,113.09604,13.1249965
90.697812,8.97954306,113.68278,13.1249965
91.0995384,8.97954306,114.2692152,13.1249965
91.5015696,8.97272488,114.8556504,13.13181468
91.9020768,8.9659067,115.4426952,13.13863286
92.2989264,9.02727032,116.0346168,13.07045106
92.6982144,9.2727248,116.6219664,12.82499658
93.1130472,9.7499974,117.191028,12.45681486
93.5586648,10.40454268,117.7372296,12.04772406
94.0432968,11.05908796,118.2617904,11.7272696
94.5587136,11.53636056,118.7772072,11.5568151
95.0896752,11.78181504,119.2892712,11.47499694
95.6230752,11.84999684,119.7988968,11.44772422
96.1528176,11.83636048,120.3109608,11.46136058
96.681036,11.83636048,120.8233296,11.47499694
97.2104736,11.84999684,121.3372224,11.4886333
97.7429592,11.80226958,121.8553824,11.40681514
98.2733112,11.63863326,122.3701896,11.10681522
98.790252,11.3863606,122.8654896,10.568179
99.2882952,11.1818152,123.3242136,9.87272464
99.77628,11.1818152,123.7448376,9.2386339
100.2743232,11.3863606,124.1401632,8.73408858
100.7915688,11.63863326,124.5202488,8.3181796
101.3219208,11.80226958,124.885704,7.88863426
101.8544064,11.84999684,125.2276896,7.43863438
102.383844,11.83636048,125.5452912,7.07045266
102.9123672,11.8295423,125.8485672,6.87272544
103.4411952,11.8295423,126.150624,6.81136182
103.9700232,11.8295423,126.4606056,6.69545276
104.4988512,11.8295423,126.767844,6.29318014
105.0276792,11.8295423,127.0363728,5.5227258
105.5565072,11.8295423,127.257048,4.43863518
106.0853352,11.8295423,127.4298696,3.26590822
106.6135536,11.84999684,127.557276,2.29090848
107.1457344,11.8295423,127.6328664,1.66363592
107.6818776,11.61817872,127.6874256,1.39090872
108.205524,11.09317886,127.7438136,1.34318146
108.681012,10.23408818,127.8047736,1.35681782
109.1174856,9.26590662,127.8660384,1.363636
109.5045816,8.63181588,127.9266936,1.363636
109.86516,8.48181592,127.9876536,1.363636
110.2421976,8.60454316,128.0486136,1.363636
110.6430096,8.65227042,128.1095736,1.363636
111.0404688,8.35908868,128.1705336,1.363636
111.4037904,7.840907,128.2314936,1.363636
111.7354128,7.41136166,128.2924536,1.363636
112.0521,7.18636172,128.3534136,1.363636
112.367568,7.13863446,128.4143736,1.363636
112.6869984,7.15227082,128.4753336,1.363636
113.0073432,7.159089,128.5362936,1.363636
113.3273832,7.159089,128.5972536,1.363636
113.6474232,7.159089,128.6582136,1.363636
113.9674632,7.159089,128.7191736,1.363636
114.287808,7.159089,128.7801336,1.363636
114.607848,7.159089,128.8410936,1.363636
114.9275832,7.159089,128.9020536,1.363636
115.2476232,7.159089,128.9630136,1.363636
115.5676632,7.159089,129.0239736,1.363636
115.8870936,7.17272536,129.0846288,1.363636
116.2086576,7.17954354,129.1455888,1.363636
116.5350984,7.07045266,129.2065488,1.363636
116.857272,6.70908912,129.2675088,1.363636
117.1489656,5.98636204,129.3284688,1.363636
117.3912816,4.95681686,129.3894288,1.363636
117.5927544,3.96136258,129.4503888,1.363636
117.74424,3.28636276,129.5113488,1.363636
117.867684,2.9999992,129.5723088,1.363636
117.9963096,2.9999992,129.6335736,1.35681782
118.1340792,3.05454464,129.6942288,1.34318146
118.2718488,3.068181,129.7521408,1.37727236
118.4090088,3.068181,129.8103576,1.51363596
118.5461688,3.068181,129.8771088,1.8068177
118.6833288,3.068181,129.963672,2.22954486
118.8204888,3.068181,130.076448,2.65227202
118.9576488,3.068181,130.209036,2.94545376
119.0948088,3.068181,130.3504632,3.08863554
119.2319688,3.068181,130.4918904,3.11590826
119.368824,3.068181,130.6308792,3.1022719
119.5050696,3.08181736,130.7686488,3.10909008
119.6449728,3.08181736,130.9079424,3.11590826
119.7891432,2.91818104,131.050284,3.068181
119.925084,2.46818116,131.1898824,2.8977265
120.0229248,1.74545408,131.3157648,2.6590902
120.0829704,1.00227246,131.4224448,2.5227266
120.094248,0.63409074,131.5208952,2.68636292
120.0991248,0.89999976,131.6373288,3.24545368
120.1555128,1.71136318,131.8034448,4.090908
120.2539632,2.72045382,132.007356,5.0454532
120.396,3.53181724,132.2505864,5.88408934
120.5807088,3.96818076,132.5401464,6.44999828
120.7699896,4.10454436,132.8461656,6.73636184
120.9546984,4.10454436,133.1509656,6.89999816
121.1369688,4.090908,133.4545464,7.17954354
121.3198488,4.090908,133.7745864,7.7386343
121.5027288,4.090908,134.137908,8.522725
121.6856088,4.090908,134.5362816,9.29999752
121.8684888,4.090908,134.977632,9.87272464
122.0516736,4.090908,135.43788,10.15227002
122.2345536,4.090908,135.8987376,10.22727
122.4174336,4.090908,136.3528896,10.28181544
122.6003136,4.090908,136.8088704,10.47272448
122.7834984,4.090908,137.2779576,10.8409062
122.9663784,4.090908,137.7699048,11.33863334
123.1492584,4.090908,138.289284,11.87045138
123.3324432,4.090908,138.8336568,12.36817852
123.5153232,4.090908,139.4014992,12.7499966
123.6982032,4.090908,139.9842768,12.96136018
123.8810832,4.090908,140.5704072,13.0227238
124.064268,4.090908,141.1534896,12.99545108
124.247148,4.090908,141.7326096,12.96136018
124.430028,4.090908,142.3108152,12.94772382
124.6138224,4.07727164,142.8899352,12.954542
124.7933496,4.09772618,143.4690552,12.954542
124.9683048,4.34318066,144.0481752,12.954542
125.1621576,4.98408958,144.6272952,12.954542
125.4142272,6.0681802,145.2064152,12.954542
125.7190272,7.48636164,145.7855352,12.954542
126.0838728,8.90454308,146.3646552,12.954542
126.5014488,9.99545188,146.94408,12.954542
126.9769368,10.6363608,147.5232,12.954542
127.4716272,10.8749971,148.10232,12.954542
127.9614408,10.89545164,148.6820496,12.94090564
128.447292,10.88181528,149.2596456,12.93408746
128.9337528,10.88181528,149.8326696,13.04317834
129.4202136,10.88181528,150.4102656,13.39090552
129.9066744,10.88181528,151.01316,14.03863262
130.39344,10.88181528,151.6617744,14.91817784
130.8799008,10.88863346,152.34666,15.79772306
131.3666664,10.88863346,153.0775704,16.44545016
131.8531272,10.88863346,153.8337792,16.79317734
132.3398928,10.88863346,154.5942552,16.89545004
132.8263536,10.88863346,155.350464,16.88863186
133.3125096,10.89545164,156.1042344,16.8749955
133.8004944,10.90226982,156.8589192,16.8749955
134.2921368,10.81363348,157.6132992,16.88181368
134.77494,10.64317898,158.367984,16.88181368
135.2400648,10.568179,159.1244976,16.83408642
135.6987888,10.78636076,159.8770488,16.7386319
136.183116,11.41363332,160.6210656,16.6704501
136.7131632,12.27954218,161.3617296,16.6704501
137.2828344,13.02954198,162.1057464,16.7386319
137.889996,13.47954186,162.8589072,16.82726824
138.5063016,13.64317818,163.6138968,16.86135914
139.1186448,13.64999636,164.3640096,16.9431773
139.7273304,13.63636,165.1171704,17.20226814
140.3366256,13.63636,165.8870952,17.69999528
140.9462256,13.63636,166.6884144,18.36817692
141.5558256,13.62954182,167.5290528,19.03635856
142.1651208,13.62954182,168.4010856,19.52726752
142.774416,13.62954182,169.2901872,19.78635836
143.384016,13.63636,170.182032,19.86817652
143.993616,13.63636,171.0711336,19.86135834
144.6029112,13.63636,171.957492,19.86817652
145.2125112,13.63636,172.8465936,19.86817652
145.8218064,13.62954182,173.7384384,19.79999472
146.4314064,13.62954182,174.626016,19.58181296
147.0407016,13.63636,175.4983536,19.24090396
147.6503016,13.63636,176.3463072,18.90681314
148.2599016,13.63636,177.1765824,18.75681318
148.8698064,13.62272364,178.0083816,18.83181316
149.4778824,13.60908728,178.853592,19.00908584
150.081996,13.69772362,179.7106896,19.1590858
150.6891576,13.99090536,180.572664,19.22044942
151.3146072,14.5568143,181.4343336,19.17272216
151.9827288,15.340905,182.2929552,19.03635856
152.6859024,16.11817752,183.1415184,18.83863134
153.431748,16.68408646,183.9748416,18.67499502
154.1961864,16.9772682,184.80024,18.67499502
154.9630632,17.06590454,185.6335632,18.83181316
155.7262824,17.05226818,186.4821264,19.03635856
156.4882824,17.02499546,187.3401384,19.17954034
157.2487584,17.0113591,188.2024176,19.2272676
158.0071008,17.03863182,189.0665256,19.13863126
158.7681864,17.12044998,189.9257568,18.85908588
159.5347584,17.2499954,190.7654808,18.409086
160.3083408,17.42726808,191.5719816,17.9659043
161.0919816,17.61135894,192.3550128,17.77499526
161.8844616,17.76817708,193.1398728,17.88408614
162.6848664,17.87044978,193.9448496,18.1363588
163.4871,17.90454068,194.7668952,18.34772238
164.2868952,17.8977225,195.5938176,18.42272236
165.0869952,17.8977225,196.4179968,18.41590418
165.8870952,17.8977225,197.240652,18.409086
166.6871952,17.8977225,198.0633072,18.409086
167.4872952,17.8977225,198.8862672,18.409086
168.2877,17.8977225,199.7092272,18.409086
169.0878,17.8977225,200.5318824,18.409086
169.8879,17.8977225,201.3560616,18.38181328
170.688,17.8977225,202.1778024,18.32044966
171.4887096,17.88408614,202.9940568,18.27954058
172.286676,17.88408614,203.8078728,18.28635876
173.0809848,18.00681338,204.6253464,18.3409042
173.8816944,18.36135874,205.4528784,18.3068133
174.7064832,18.9545404,206.2791912,17.9999952
175.57242,19.60908568,207.0814248,17.37954082
176.4749328,20.02499466,207.8379384,16.5340865
177.3868944,20.09317646,208.5597048,15.68863218
178.2863592,19.93635832,209.2357512,15.0681778
179.1687552,19.75226746,209.8889376,14.73408698
180.0441408,19.68408566,210.5384664,14.63863246
180.9237936,19.7045402,211.1922624,14.64545064
181.8080184,19.6704493,211.848192,14.659087
182.6898048,19.5340857,212.5032072,14.659087
183.5603136,19.31590394,213.1585272,14.659087
184.4143632,19.13863126,213.8138472,14.659087
185.2598784,19.13863126,214.4688624,14.659087
186.113928,19.31590394,215.1241824,14.659087
186.9844368,19.5340857,215.7795024,14.659087
187.8662232,19.6704493,216.4345176,14.659087
188.7495336,19.71817656,217.0898376,14.659087
189.6310152,19.71817656,217.744548,14.67272336
190.513716,19.69772202,218.401392,14.67954154
191.3973312,19.58863114,219.0621984,14.57726884
192.2742408,19.33635848,219.7190424,14.25681438
193.1337768,18.96817676,220.3554648,13.66363272
193.970148,18.59999504,220.9467768,12.84545112
194.7888408,18.34772238,221.504256,12.0340877
195.6011328,18.2386315,222.01632,11.43408786
196.4143392,18.22499514,222.5082672,11.12045158
197.2293744,18.23181332,222.9965568,11.02499706
198.0450192,18.2386315,223.488504,11.02499706
198.8603592,18.2386315,223.9825848,11.03863342
199.6756992,18.2386315,224.476056,11.03863342
200.4910392,18.2386315,224.9695272,11.03863342
201.3075984,18.21135878,225.4626936,11.03863342
202.1217192,18.15681334,225.9561648,11.03863342
202.9306584,18.11590426,226.449636,11.03863342
203.7380736,18.11590426,226.943412,11.03863342
204.5473176,18.15681334,227.4368832,11.03863342
205.3608288,18.22499514,227.9303544,11.03863342
206.1786072,18.25908604,228.4238256,11.03863342
206.9985192,18.18408606,228.9166872,11.05226978
207.8162976,17.92499522,229.4113776,11.06590614
208.6179216,17.4204499,229.9100304,10.98408798
209.3847984,16.71135918,230.4050256,10.73181532
210.112356,16.00908664,230.8817328,10.31590634
210.8048616,15.49772314,231.32796,9.89317918
211.4812128,15.2386323,231.7513272,9.70227014
