a,b,c,d
21.3795864,20.50908544,37.6833384,20.37954002
22.2936816,20.50908544,38.5919472,20.33863094
23.2083864,20.50908544,39.4987272,20.33863094
24.1227864,20.50908544,40.4070312,20.37954002
25.0368816,20.50908544,41.3205168,20.42726728
25.9454904,20.50908544,42.2358312,20.45454
26.8565376,20.80226718,43.1502312,20.45454
27.7861776,21.3749943,44.064936,20.45454
28.7581848,22.11817592,44.9796408,20.42726728
29.7719496,22.71817576,45.8909928,20.42726728
30.8131464,22.92272116,46.8002112,20.52953998
31.8494664,22.69090304,47.7158304,20.795449
32.8595736,22.17272136,48.6500424,21.21135798
33.835848,21.57272152,49.610772,21.6477215
34.7801184,21.11590346,50.5928376,21.96817596
35.7048816,20.95908532,51.5849616,22.1249941
36.6360456,21.04090348,52.5786096,22.17272136
37.5845832,21.136358,53.570124,22.16590318
38.5401312,21.06135802,54.5601144,22.159085
39.4789152,20.8295399,55.5507144,22.159085
40.3948392,20.70681266,56.5416192,22.159085
41.3101536,20.88408534,57.5322192,22.159085
42.2458896,21.3068125,58.5228192,22.159085
43.2118008,21.79772146,59.5146384,22.13863046
44.2030104,22.159085,60.5040192,22.08408502
45.204888,22.34317586,61.4891328,22.04999412
46.209204,22.40453948,62.4721128,22.04317594
47.2107768,22.3977213,63.4569216,22.07726684
48.2114352,22.39090312,64.4463024,22.13181228
49.2120936,22.39090312,65.4372072,22.159085
50.2130568,22.39090312,66.4268928,22.17953954
51.21402,22.39090312,67.4184072,22.24772134
52.2149832,22.39090312,68.413884,22.33635768
53.2156416,22.38408494,69.415152,22.42499402
54.2163,22.39090312,70.4206872,22.48635764
55.2172632,22.39090312,71.4277464,22.50681218
56.2182264,22.39090312,72.4345008,22.51363036
57.2191896,22.39090312,73.4406456,22.51363036
58.2201528,22.39090312,74.4470952,22.51363036
59.22264,22.35681222,75.45324,22.51363036
60.2220792,22.28181224,76.4596896,22.51363036
61.2148128,22.2272668,77.4661392,22.51363036
62.205108,22.2272668,78.472284,22.50681218
63.1978416,22.28181224,79.4817816,22.44544856
64.196976,22.35681222,80.4848784,22.28863042
65.1994632,22.39090312,81.474564,22.17953954
66.2004264,22.39090312,82.4593728,22.17953954
67.2013896,22.38408494,83.4478392,22.2954486
68.202048,22.37044858,84.45246,22.45226674
69.2005728,22.39090312,85.4680536,22.3977213
70.1987928,22.499994,86.4738936,22.03635776
71.2037184,22.72499394,87.4553496,21.42953974
72.223884,23.05226658,88.3953528,20.74090356
73.2644712,23.37272104,89.2948176,20.29090368
74.3202984,23.60453916,90.1784328,20.33181276
75.3828312,23.70681186,91.0836888,20.91817624
76.4450592,23.7272664,92.045028,21.94772142
77.5051536,23.71363004,93.0551352,23.20226654
78.5649432,23.70681186,94.117668,24.40226622
79.6293048,23.61817552,95.228664,25.25453872
80.6848272,23.39999376,96.388428,25.61590226
81.7211472,23.24317562,97.5463632,25.57499318
82.750152,23.23635744,98.6847912,25.33635688
83.7858624,23.3863574,99.8088936,25.11817512
84.8404704,23.59772098,100.9296432,24.90681154
85.9042224,23.6931755,102.0427728,24.5795389
86.9634024,23.6931755,103.1348712,24.1704481
88.0225824,23.6931755,104.2016712,23.80226638
89.0820672,23.68635732,105.2517072,23.57044826
90.1403328,23.68635732,106.2986952,23.50226646
91.1973792,23.74090276,107.3496456,23.51590282
92.2550352,23.93862998,108.4015104,23.522721
93.32214,24.38181168,109.4533752,23.522721
94.422468,25.10453876,110.5049352,23.522721
95.5645536,25.96362944,111.5561904,23.522721
96.746568,26.67272016,112.6077504,23.522721
97.964244,27.05453824,113.6593104,23.522721
99.183444,27.17726548,114.7133088,23.47499374
100.3956336,27.25908364,115.7627352,23.37272104
101.6148336,27.39544724,116.8027128,23.29772106
102.850188,27.42953814,117.8396424,23.29090288
104.0873712,27.1704473,118.8793152,23.35908468
105.3010848,26.590902,119.9272176,23.47499374
106.4718216,25.89544764,120.9790824,23.58408462
107.6026296,25.41817504,122.0324712,23.73408458
108.7212456,25.27499326,123.0962232,23.94544816
109.8496152,25.30226598,124.1733864,24.16362992
110.9874336,25.31590234,125.2612176,24.31362988
112.1215944,25.22044782,126.3527064,24.3749935
113.2435632,25.07726604,127.4438904,24.38862986
114.3627888,24.90681154,128.5335504,24.38181168
115.479576,24.59999344,129.6232104,24.3749935
116.5728936,24.1704481,130.7128704,24.3749935
117.6366456,23.80908456,131.8028352,24.3749935
118.6854624,23.6590846,132.8924952,24.3749935
119.7388512,23.71363004,133.9821552,24.3749935
120.8041272,23.81590274,135.07212,24.3749935
121.872756,23.85681182,136.16178,24.3749935
122.9392512,23.85681182,137.25144,24.3749935
124.0051368,23.87044818,138.3411,24.3749935
125.073156,23.87726636,139.4310648,24.3749935
126.1442232,23.80908456,140.5207248,24.36817532
127.211328,23.5909028,141.608556,24.38181168
128.2619736,23.27726652,142.6963872,24.46362984
129.2879304,23.03181204,143.7894,24.64090252
130.3038288,23.03863022,144.8943,24.89317518
131.3346624,23.22953926,146.0150496,25.14544784
132.3859176,23.33863014,147.1479912,25.32272052
133.4411352,23.181812,148.2855048,25.40453868
134.476236,22.7386303,149.4233232,25.41817504
135.4781136,22.2272668,150.5593128,25.41135686
136.4549976,21.83863054,151.6953024,25.41135686
137.4193848,21.6136306,152.831292,25.41135686
138.3788952,21.5454488,153.9669768,25.41135686
139.337796,21.63408514,155.1029664,25.41135686
140.300964,21.91363052,156.238956,25.41135686
141.2830296,22.41135766,157.3749456,25.41135686
142.298928,22.99090296,158.5121544,25.37726596
143.3465256,23.44772102,159.6469248,25.30908416
144.4105824,23.69999368,160.7752944,25.2613569
145.476468,23.78181184,161.900616,25.27499326
146.5393056,23.80908456,163.0311192,25.3295387
147.603972,23.83635728,164.1716808,25.28862962
148.6713816,23.87044818,165.30828,24.99544788
149.7394008,23.88408454,166.4217144,24.4772662
150.8071152,23.88408454,167.499792,23.91817544
151.8745248,23.87726636,168.54678,23.57044826
152.9422392,23.87726636,169.5870624,23.522721
154.0096488,23.87726636,170.637708,23.64544824
155.0770584,23.87726636,171.7020696,23.80226638
156.1447728,23.87726636,172.771308,23.87726636
157.2121824,23.87726636,173.8399368,23.87726636
158.2820304,23.83635728,174.9106992,23.78863002
159.3473064,23.73408458,175.9787184,23.50226646
160.4037432,23.66590278,177.02784,22.98408478
161.4574368,23.6590846,178.0400808,22.37044858
162.513264,23.71363004,179.015136,21.97499414
163.5745776,23.87044818,179.9789136,21.9545396
164.6413776,24.14317538,180.9603696,22.18635772
165.71976,24.59999344,181.9662096,22.38408494
166.8286224,25.24090236,182.9769264,22.3977213
167.9764992,25.88181128,183.9748416,22.30908496
169.154856,26.34544752,184.9654416,22.2613577
170.3472336,26.57044746,185.963052,22.23408498
171.5408304,26.61817472,186.9652344,22.03635776
172.7298552,26.6249929,187.9506528,21.59999424
173.9228424,26.57044746,188.9025432,21.06135802
175.1200968,26.25681118,189.8245632,20.65226722
176.2862616,25.52044774,190.7340864,20.46135818
177.3960384,24.32726624,191.644524,20.42726728
178.451256,22.90226662,192.5586192,20.44772182
179.4549624,21.76363056,193.473324,20.45454
180.3934416,21.2386307,194.3874192,20.45454
181.3227768,21.2727216,195.3018192,20.45454
182.2813728,21.5454488,196.2162192,20.44772182
183.2606952,21.70226694,197.1303144,20.44772182
184.2330072,21.69544876,198.0444096,20.45454
185.194956,21.77044874,198.9588096,20.45454
186.1669632,21.9886305,199.8732096,20.45454
187.1612208,22.19999408,200.7876096,20.45454
188.1664512,22.21363044,201.7026192,20.42726728
189.161928,22.00908504,202.6158,20.37954002
190.1366784,21.7499942,203.5247136,20.34544912
191.0983224,21.59999424,204.4321032,20.3522673
192.0599664,21.58635788,205.3416264,20.3863582
193.0258776,21.59317606,206.255112,20.43408546
193.9951416,21.53863062,207.1704264,20.45454
194.9610528,21.33408522,208.0848264,20.45454
195.9108096,21.02044894,208.9992264,20.45454
196.8401448,20.70681266,209.9136264,20.45454
197.75424,20.50226726,210.8280264,20.45454
198.6643728,20.43408546,211.7424264,20.45454
199.5772488,20.44090364,212.6568264,20.45454
200.4919536,20.45454,213.5712264,20.45454
201.4075728,20.42726728,214.4856264,20.45454
202.3207536,20.35908548,215.4000264,20.45454
203.2278384,20.32499458,216.315036,20.44090364
204.133704,20.33181276,217.227912,20.43408546
205.0438368,20.33181276,218.1371304,20.5227218
205.957932,20.25681278,219.0493968,20.81590354
206.8644072,20.05908556,219.9805608,21.38863066
