a,b,c,d
21.9894912,17.48181352,36.7320576,16.27499566
22.751796,17.48181352,37.4663208,16.41135926
23.5134912,17.48181352,38.205156,16.45226834
24.4278912,17.48181352,38.942772,16.41135926
25.190196,17.48181352,39.6739872,16.34999564
25.958292,17.48181352,40.4018496,16.33635928
26.7266928,17.57726804,41.1306264,16.37045018
27.5252688,17.7613589,41.86428,16.42499562
28.3329888,17.68635892,42.6012864,16.4659047
29.1245544,17.35908628,43.337988,16.47272288
29.8874688,16.98408638,44.0746896,16.47272288
30.6324,16.75226826,44.8110864,16.47272288
31.3742832,16.67726828,45.5474832,16.47272288
32.119824,16.69090464,46.28388,16.47272288
32.8671936,16.704541,47.0202768,16.47272288
33.6139536,16.704541,47.7569784,16.47272288
34.3607136,16.704541,48.4933752,16.47272288
35.1074736,16.704541,49.229772,16.47272288
35.8542336,16.704541,49.9664736,16.47272288
36.6009936,16.704541,50.7028704,16.47272288
37.3477536,16.704541,51.4392672,16.47272288
38.0945136,16.704541,52.1759688,16.47272288
38.8424928,16.68408646,52.9123656,16.47272288
39.5883384,16.62954102,53.6487624,16.47272288
40.3293072,16.58863194,54.385464,16.4659047
41.068752,16.58863194,55.1212512,16.4659047
41.8097208,16.62954102,55.8546,16.52045014
42.5552616,16.67726828,56.5903872,16.69090464
43.302936,16.704541,57.3371472,17.0113591
44.0493912,16.704541,58.1046336,17.44772262
44.7961512,16.704541,58.8971136,17.88408614
45.5429112,16.704541,59.71032,18.2045406
46.2893664,16.704541,60.5344992,18.3749951
47.0361264,16.704541,61.3620312,18.40226782
47.7831912,16.69090464,62.185296,18.34772238
48.528732,16.68408646,63.00216,18.29999512
49.27092,16.74545008,63.8175,18.29999512
50.0149368,16.99772274,64.6352784,18.34772238
50.7741936,17.49544988,65.4579336,18.40226782
51.5666736,18.17726788,66.2830272,18.42954054
52.399692,18.86590406,67.1069016,18.42954054
53.2656288,19.3636312,67.930776,18.42954054
54.1474152,19.61590386,68.7546504,18.42954054
55.0307256,19.67726748,69.5785248,18.42954054
55.9106832,19.6704493,70.4023992,18.42954054
56.7891168,19.65681294,71.2262736,18.43635872
57.6678552,19.65681294,72.0519768,18.42272236
58.5465936,19.65681294,72.8773752,18.33408602
59.425332,19.65681294,73.6954584,18.19090424
60.3043752,19.65681294,74.502264,18.068177
61.1843328,19.6363584,75.3014496,18.1022679
62.0621568,19.58181296,76.1064264,18.35454056
62.935104,19.54090388,76.9309104,18.79772226
63.8062224,19.54090388,77.7813024,19.3295403
64.6788648,19.57499478,78.6603456,19.83408562
65.556384,19.62954022,79.5631632,20.20908552
66.4363416,19.65681294,80.4784776,20.40681274
67.31508,19.65681294,81.399888,20.40681274
68.1935136,19.65681294,82.3121544,20.24317642
69.072252,19.65681294,83.2094856,20.12044918
69.9509904,19.65681294,84.10194,20.10681282
70.8297288,19.65681294,84.9986616,20.20226734
71.7084672,19.65681294,85.90788,20.34544912
72.5869008,19.65681294,86.8234992,20.41363092
73.4662488,19.64317658,87.7357656,20.41363092
74.3428536,19.64999476,88.6483368,20.41363092
75.2161056,19.77954018,89.5612128,20.39999456
76.0951488,20.16135826,90.4716504,20.40681274
77.0040624,20.85681262,91.3781256,20.57044906
77.9583912,21.77726692,92.2916112,21.02726712
78.9514296,22.7045394,93.247464,21.83863054
79.9895784,23.39317558,94.2499512,22.92953934
81.0609504,23.71363004,95.2981584,24.02726632
82.1317128,23.6931755,96.3948288,24.79772066
83.1847968,23.60453916,97.5320376,25.09772058
84.2342232,23.5909028,98.6640648,25.0227206
85.293708,23.522721,99.7744512,24.8522661
86.35746,23.181812,100.875084,24.8181752
87.3821976,22.4318122,101.9854704,24.886357
88.3639584,21.477267,103.1068296,24.85908428
89.301828,20.72044902,104.2223976,24.62726616
90.202512,20.33863094,105.31602,24.28635716
91.0995384,20.2840855,106.3883064,23.9999936
92.0029656,20.48181272,107.4517536,23.87044818
92.9185848,20.88408534,108.5158104,23.84999364
93.85554,21.5113579,109.5826104,23.85681182
94.836996,22.33635768,110.6503248,23.84999364
95.8531992,23.17499382,111.7143816,23.84999364
96.9163416,23.7613573,112.7747808,24.00681178
98.0011248,23.95226634,113.8437144,24.42272076
99.0792024,23.84317546,114.943128,25.07726604
100.1362488,23.66590278,116.0879568,25.67726588
101.1826272,23.65226642,117.2653992,25.8409022
102.2387592,23.80908456,118.4318688,25.54090228
103.3113504,23.97272088,119.5645056,24.96817516
104.390952,24.0340845,120.659652,24.4090844
105.466896,23.97953906,121.734072,24.0681754
106.53522,23.8977209,122.8011768,23.90453908
107.6008008,23.86363,123.8637096,23.83635728
108.6669912,23.85681182,124.9289856,23.84999364
109.7337912,23.86363,125.9960904,23.85681182
110.8005912,23.86363,127.0625856,23.85681182
111.8673912,23.86363,128.1293856,23.85681182
112.9341912,23.86363,129.1952712,23.87044818
114.0009912,23.86363,130.2629856,23.87726636
115.068096,23.85681182,131.3340528,23.80908456
116.14404,23.64544824,132.4008528,23.60453916
117.1965144,22.840903,133.4524128,23.29090288
118.1727888,21.29317614,134.4832464,22.97044842
119.0810928,19.39090392,135.49884,22.75908484
119.926608,17.91817704,136.509252,22.69090304
120.6758064,17.54999532,137.5190544,22.7727212
121.468896,18.3749951,138.536172,22.99090296
122.32386,19.78635836,139.5715776,23.24317562
123.2312496,21.06135802,140.6237472,23.33863014
124.199904,21.84544872,141.6737832,23.22953926
125.2014768,22.0909032,142.7052264,23.05908476
126.1936008,21.99544868,143.726916,22.97044842
127.1753616,21.77044874,144.7559208,22.90226662
128.1434064,21.50453972,145.7894976,22.62272124
129.0956016,21.28635796,146.7989952,22.01590322
130.0395672,21.15681254,147.7661256,21.28635796
130.981704,21.12272164,148.6914984,20.73408538
131.9259744,21.12953982,149.6001072,20.47499454
132.8711592,21.136358,150.5090208,20.43408546
133.816344,21.136358,151.4240304,20.46135818
134.761224,21.136358,152.3399544,20.46817636
135.706104,21.136358,153.254964,20.46817636
136.6512888,21.14317618,154.1699736,20.46817636
