a,b,c,d
20.1603864,20.46817636,40.2393912,16.44545016
21.0744816,20.46817636,40.9632912,16.21363204
21.9891864,20.46817636,41.6725608,16.19999568
22.9035864,20.46817636,42.3943272,16.45908652
23.8176816,20.46817636,43.1401728,16.77954098
24.731472,20.46817636,43.9030872,16.99772274
25.6470912,20.48181272,44.6696592,17.06590454
26.5669776,20.39999456,45.4325736,17.05226818
27.4847304,20.113631,46.1942688,17.04545
28.3838904,19.54090388,46.9556592,17.05908636
29.239464,18.749995,47.7188784,17.06590454
30.0602904,17.95908612,48.4851456,17.00454092
30.8372256,17.386359,49.2483648,16.79999552
31.5961776,17.09999544,49.9990872,16.42499562
32.3526912,17.01817728,50.7254256,15.89999576
33.113472,17.03181364,51.421284,15.38181408
33.8760816,17.04545,52.0921488,14.999996
34.6380816,17.04545,52.7468592,14.87045058
35.4000816,17.04545,53.4061416,14.9659051
36.1620816,17.04545,54.0824928,15.08863234
36.9253008,17.01817728,54.7682928,15.01363236
37.6860816,16.95681366,55.4455584,14.64545064
38.441376,16.9090864,56.0935632,14.00454172
39.1939272,16.92272276,56.7037728,13.25454192
39.9504408,16.9772682,57.2774064,12.53863302
40.7157936,16.97045002,57.815988,11.9659059
41.480232,16.77954098,58.332624,11.61817872
42.2257728,16.4659047,58.8413352,11.47499694
42.947844,16.22045022,59.3515704,11.46136058
43.6622952,16.1590866,59.8645488,11.47499694
44.3886336,16.1249957,60.379356,11.4545424
45.1204584,15.86590486,60.89142,11.3863606
45.8278992,15.340905,61.397388,11.33863334
46.4920584,14.80908696,61.9015272,11.33863334
47.1318336,14.54999612,62.4078,11.3863606
47.7767904,14.51590522,62.9195592,11.44772422
48.4336344,14.4545416,63.4340616,11.48181512
49.0831632,14.2159053,63.94704,11.48181512
49.7092224,13.89545084,64.4603232,11.48181512
50.3176032,13.68408726,64.9736064,11.48181512
50.9226312,13.61590546,65.4868896,11.48181512
51.531012,13.62272364,65.999868,11.47499694
52.1409168,13.63636,66.5128464,11.47499694
52.7505168,13.63636,67.0261296,11.48181512
53.3595072,13.64317818,67.539108,11.48181512
53.9703264,13.65681454,68.0523912,11.48181512
54.5841936,13.59545092,68.5656744,11.48181512
55.1950128,13.39090552,69.0789576,11.48181512
55.7930304,13.0227238,69.591936,11.48181512
56.3678832,12.49772394,70.1046096,11.4886333
56.9143896,11.90454228,70.619112,11.50226966
57.4337688,11.29772426,71.1384912,11.40681514
57.9244968,10.68408806,71.6542128,11.07272432
58.3862688,10.1249973,72.1455504,10.4318154
58.8227424,9.67499742,72.5905584,9.545452
59.2412328,9.38181568,72.9989904,8.66590678
59.652408,9.24545208,73.3617024,8.02499786
60.0620592,9.19772482,73.6994208,7.69090704
60.473844,9.1704521,74.0337864,7.59545252
60.8841048,9.11590666,74.3730288,7.6022707
61.2888792,9.07499758,74.7141,7.61590706
61.6918248,9.07499758,75.0545616,7.61590706
62.0965992,9.11590666,75.3950232,7.61590706
62.50686,9.17727028,75.7354848,7.61590706
62.9195592,9.204543,76.0759464,7.61590706
63.3310392,9.204543,76.416408,7.61590706
63.7425192,9.204543,76.7571744,7.61590706
64.1539992,9.204543,77.097636,7.61590706
64.5654792,9.204543,77.4380976,7.61590706
64.9769592,9.204543,77.7785592,7.61590706
65.3884392,9.204543,78.1193256,7.61590706
65.7999192,9.204543,78.4597872,7.61590706
66.2113992,9.204543,78.8002488,7.61590706
66.6228792,9.204543,79.1407104,7.61590706
67.0343592,9.204543,79.481172,7.61590706
67.4458392,9.204543,79.8216336,7.61590706
67.8573192,9.204543,80.1620952,7.61590706
68.2687992,9.204543,80.5028616,7.61590706
68.6802792,9.204543,80.8454568,7.57499798
69.0914544,9.21136118,81.1856136,7.4318162
69.5032392,9.22499754,81.5132736,7.26817988
69.918072,9.204543,81.8287416,7.2272708
70.3338192,9.04090668,82.1442096,7.38408894
70.7398128,8.68636132,82.4764416,7.7386343
71.1214224,8.17499782,82.8336672,8.1477251
71.4704184,7.65681614,83.2100952,8.46817956
71.7950304,7.30227078,83.5984104,8.6590886
72.1101936,7.14545264,83.9919072,8.74772494
72.4262712,7.11817992,84.3847944,8.7613613
72.7453968,7.13863446,84.7761576,8.74772494
73.0642176,7.15227082,85.1669112,8.74772494
73.3845624,7.16590718,85.5576648,8.74772494
73.7091744,7.08408902,85.9487232,8.74772494
74.0319576,6.7840891,86.3400864,8.74772494
74.334624,6.18408926,86.7311448,8.74772494
74.5909608,5.3522713,87.1222032,8.74772494
74.8119408,4.56136242,87.5129568,8.74772494
74.985372,4.11818072,87.9040152,8.74772494
75.1496592,4.13863526,88.2950736,8.74772494
75.3316248,4.52727152,88.686132,8.74772494
75.5452896,5.10681682,89.0768856,8.75454312
75.7879104,5.68636212,89.4682488,8.76817948
76.0573536,6.2045438,89.8620504,8.74090676
76.3505712,6.57272552,90.2561568,8.61136134
76.6568952,6.77727092,90.6402048,8.37272504
76.9656576,6.83863454,91.0065744,8.12045238
77.2716768,6.82499818,91.3564848,8.00454332
77.5758672,6.81818,91.705176,8.16136146
77.8803624,6.81818,92.070936,8.56363408
78.1851624,6.81818,92.4632136,9.09545212
78.4899624,6.81818,92.8850568,9.62045198
78.7944576,6.81818,93.3306744,10.0227246
79.0992576,6.81818,93.7906176,10.27499726
79.4037528,6.81818,94.2572664,10.3977245
79.7085528,6.81818,94.7245248,10.43863358
80.0133528,6.81818,95.1917832,10.44545176
80.3181528,6.81818,95.6593464,10.45226994
80.622648,6.81818,96.1266048,10.45226994
80.9283624,6.80454364,96.5938632,10.45226994
81.2362104,6.69545276,97.060512,10.45908812
81.5318664,6.53181644,97.5280752,10.4659063
81.8110632,6.55227098,97.9986864,10.42499722
82.0945272,6.8863618,98.467164,10.26817908
82.4075568,7.499998,98.9234496,10.03636096
82.7641728,8.17499782,99.3620568,9.8522701
83.1527928,8.61817952,99.79152,9.8522701
83.550252,8.82272492,100.2301272,10.03636096
83.9501496,8.87727036,100.6867176,10.27499726
84.3476088,8.87727036,101.1548904,10.42499722
84.743544,8.863634,101.6255016,10.47954266
85.139784,8.863634,102.0951984,10.45908812
85.5363288,8.863634,102.566724,10.31590634
85.9325688,8.863634,103.0324584,9.94090644
86.3288088,8.863634,103.4707608,9.26590662
86.7253536,8.87045218,103.8624288,8.33863414
87.1215936,8.87045218,104.2132536,7.34317986
87.5181384,8.87045218,104.5241496,6.49090736
