a,b,c,d
20.0198736,22.45908492,39.8074896,23.75453912
20.9342736,22.45908492,40.8730704,23.81590274
21.8483688,22.45908492,41.9401752,23.84317546
22.7627688,22.45908492,43.0024032,23.91135726
23.6774736,22.45908492,44.067984,24.12272084
24.7232424,22.45908492,45.1509384,24.44999348
25.7577336,22.55453944,46.2576672,24.70226614
26.7669264,22.23408498,47.3775024,24.68862978
27.7380192,22.02953958,48.4833168,24.42953894
28.7042352,22.28863042,49.5613944,24.1704481
29.71038,22.99772114,50.6266704,24.16362992
30.7552344,23.81590274,51.7041384,24.39544804
31.8516,24.29999352,52.8041616,24.7159025
32.9571096,24.34772078,53.9179008,25.00908424
34.0455504,24.1363572,55.0371264,25.34317506
35.11296,23.91817544,56.1718968,25.8409022
36.1761024,23.80908456,57.3401952,26.44090204
37.2401592,23.74772094,58.54446,26.91135646
38.2999488,23.69999368,59.7639648,27.12953822
39.34968,23.80908456,60.9764592,27.28635636
40.4045928,24.3409026,62.1880392,27.66135626
41.5210752,25.35681142,63.4328424,28.33635608
42.6832776,26.59772018,64.7163552,29.09317406
43.8912,27.51817448,66.0492456,29.5227194
45.1670928,27.64090172,67.3921944,29.3863558
46.3975704,26.931811,68.7016152,28.71135598
47.5780608,25.86135674,69.9628776,27.76362896
48.71466,24.98181152,71.1872592,26.90453828
49.8018816,24.53181164,72.3576912,26.42726568
50.887884,24.42272076,73.5195888,26.4204475
51.980592,24.42953894,74.7006888,26.71362924
53.0723856,24.42953894,75.9067824,27.04090188
54.164484,24.42953894,77.128116,27.2386291
55.2565824,24.42953894,78.354936,27.21135638
56.3486808,24.42953894,79.571088,27.02044734
57.441084,24.42953894,80.7707808,26.87726556
58.5344016,24.40226622,81.9625488,26.87726556
59.6258904,24.33408442,83.1591936,27.08181096
60.7097592,24.28635716,84.3759552,27.45681086
61.7872272,24.39544804,85.6155768,27.80453804
62.8717056,24.80453884,86.8701336,28.00226526
63.991236,25.5340841,88.1320056,28.01590162
65.1549624,26.47499294,89.384124,27.90681074
66.3573984,27.38862906,90.621612,27.87953802
67.6058592,28.06362888,91.8591,28.10453796
68.8823616,28.4318106,93.1170096,28.58862874
70.163436,28.54090148,94.4096664,29.16817404
71.4402432,28.54090148,95.7355464,29.57044666
72.7143072,28.54090148,97.0745328,29.659083
