a,b,c,d
232.4737032,42.36817052,253.6966224,25.79999312
234.3677304,42.36817052,254.8612632,25.91590218
236.2617576,42.36817052,256.0210272,25.909084
238.1560896,42.3749887,257.1762192,25.91590218
240.0501168,42.3749887,258.336288,25.92272036
241.9538976,42.18407966,259.5015384,25.82044766
243.8351232,41.33862534,260.6594736,25.49317502
245.6270424,39.47044402,261.7930248,24.97499334
247.316244,36.56589934,262.8936576,24.4431753
248.8692,33.00680938,263.9680776,24.08181176
250.2746328,29.6249921,265.0339632,23.88408454
251.5593648,27.22499274,266.0998488,23.75453912
252.7499136,26.05226578,267.1593336,23.65226642
253.8798072,25.83408402,268.2090648,23.63863006
255.0389616,26.05226578,269.2639776,23.70681186
256.2154896,26.22953846,270.3338256,23.67272096
257.3920176,26.22272028,271.4048928,23.29772106
258.56946,26.06590214,272.4314592,22.52044854
259.7377584,25.69090224,273.4190112,21.60681242
260.8789296,25.11817512,274.361148,20.91817624
261.9835248,24.53862982,275.274024,20.54999452
263.0619072,24.12272084,276.1826328,20.44772182
264.1299264,23.84317546,277.0964232,20.44772182
265.1930688,23.58408462,278.011128,20.45454
266.247372,23.20226654,278.925528,20.45454
267.2769864,22.67726668,279.8393184,20.46135818
268.2733776,22.1931759,280.7549376,20.47499454
269.2484328,21.90681234,281.6745192,20.3863582
270.218916,21.79772146,282.5910528,20.09317646
271.1958,21.7159033,283.4889936,19.52726752
272.1723792,21.48408518,284.344872,18.749995
273.1273176,21.08181256,285.1656984,17.9659043
274.0554336,20.70681266,285.9441576,17.37954082
274.9670904,20.49544908,286.7015856,17.05908636
275.877528,20.44772182,287.4547464,16.96363184
276.7961952,20.37954002,288.2115648,16.98408638
277.7133384,20.09317646,288.9726504,17.01817728
278.6112792,19.52044934,289.7346504,17.03863182
279.4671576,18.749995,290.4963456,17.05226818
280.2873744,17.97272248,291.2595648,17.06590454
281.0658336,17.40681354,292.0267464,16.9772682
281.8260048,17.1136318,292.79088,16.68408646
282.5828232,17.02499546,293.5364208,16.11817752
283.343604,17.03863182,294.2398992,15.340905
284.1062136,17.04545,294.9080208,14.56363248
284.8682136,17.04545,295.53408,13.99772354
285.6302136,17.03863182,296.1415464,13.7045418
286.3928232,17.01817728,296.7459648,13.61590546
287.1563472,16.9090864,297.3543456,13.62272364
287.9159088,16.61590466,297.9642504,13.63636
288.657792,16.07045026,298.5732408,13.64317818
289.36188,15.32726864,299.1837552,13.65681454
290.029392,14.56363248,299.7976224,13.6022691
290.6554512,13.99772354,300.4096608,13.3977237
291.2629176,13.7045418,301.0073736,13.0227238
291.8676408,13.61590546,301.5779592,12.58636028
292.4757168,13.62272364,302.123856,12.28636036
293.0856216,13.63636,302.6615232,12.21136038
293.6952216,13.63636,303.205896,12.27954218
294.3048216,13.63636,303.759108,12.3749967
294.9144216,13.63636,304.3159776,12.41590578
295.5240216,13.63636,304.8713232,12.4090876
296.1336216,13.63636,305.4254496,12.40226942
296.7432216,13.63636,305.9801856,12.40226942
297.352212,13.64999636,306.5346168,12.40226942
297.963336,13.65681454,307.089048,12.40226942
298.5778128,13.5681782,307.6434792,12.40226942
299.1895464,13.27499646,308.1982152,12.40226942
299.7826872,12.70908752,308.7526464,12.40226942
300.3337656,11.931815,309.3070776,12.40226942
300.8494872,11.15454248,309.8615088,12.40226942
301.3231464,10.58863354,310.4153304,12.41590578
301.7782128,10.2954518,310.9715904,12.42272396
302.2302312,10.20681546,311.5312032,12.32726944
302.686212,10.21363364,312.0874632,12.02045134
303.1437168,10.22727,312.624216,11.43408786
303.6009168,10.22727,313.1167728,10.6363608
304.0581168,10.22727,313.5748872,9.84545192
304.5159264,10.22045182,313.9894152,9.25908844
304.9725168,10.19999728,314.3847408,8.95227034
305.4251448,10.24090636,314.7764088,8.85681582
305.8777728,10.45908812,315.1714296,8.85681582
306.3435072,10.92272436,315.5682792,8.863634
306.8409408,11.590906,315.9642144,8.863634
307.3843992,12.15681494,316.3604544,8.863634
307.9571184,12.26590582,316.7566944,8.863634
308.5164264,11.76817868,317.1529344,8.863634
309.0166032,10.76590622,317.5491744,8.863634
309.4719744,9.5795429,317.9454144,8.863634
309.8804064,8.56363408,318.3416544,8.863634
310.2382416,7.88181608,318.7378944,8.863634
310.5692544,7.54772526,319.1344392,8.85681582
310.8978288,7.45227074,319.5297648,8.863634
311.2306704,7.45908892,319.9257,8.88408854
311.5647312,7.4659071,320.323464,8.90454308
311.8984872,7.4659071,320.7239712,8.8977249
312.2319384,7.4659071,321.1241736,8.80908856
312.5656944,7.4659071,321.5155368,8.67272496
312.8994504,7.4659071,321.8950128,8.6249977
313.2332064,7.4659071,322.2729648,8.78181584
313.5666576,7.4659071,322.6661568,9.14999756
313.9007184,7.47272528,323.0892192,9.545452
314.235084,7.47954346,323.534532,9.70227014
314.5700592,7.47272528,323.9761872,9.59317926
314.90412,7.45908892,324.3977256,9.41590658
315.2357424,7.4659071,324.8046336,9.4090884
315.5664504,7.57499798,325.2216,9.64090652
315.9035592,7.81363428,325.6623408,9.96136098
316.2577368,8.16136146,326.1201504,10.17272456
316.6335552,8.51590682,326.5816176,10.24772454
317.0261376,8.75454312,327.0403416,10.23408818
317.4254256,8.863634,327.496932,10.22727
317.8237992,8.87727036,327.9538272,10.22727
318.2200392,8.87045218,328.4110272,10.22727
318.6162792,8.863634,328.868532,10.22727
319.0122144,8.863634,329.3254272,10.22727
319.4087592,8.863634,329.7826272,10.22727
319.8049992,8.863634,330.2404368,10.22045182
320.2012392,8.863634,330.6964176,10.20681546
320.5974792,8.863634,331.1496552,10.27499726
320.9937192,8.863634,331.6059408,10.48636084
321.3899592,8.863634,332.0756376,10.86817892
321.7861992,8.863634,332.5724616,11.3181788
322.182744,8.863634,333.0967176,11.61136054
322.5786792,8.84999764,333.6276792,11.66590598
322.9733952,8.85681582,334.147668,11.64545144
323.366892,8.9318158,334.6572936,11.76817868
323.764656,9.12954302,335.1788064,12.19090584
324.1749168,9.4431793,335.7365904,12.79090568
