a,b,c,d
21.2311488,20.45454,44.2359288,13.62272364
22.1455488,20.45454,44.8461384,13.63636
23.0599488,20.45454,45.4557384,13.63636
23.9743488,20.45454,46.0653384,13.63636
24.8887488,20.45454,46.6749384,13.63636
25.8031488,20.45454,47.2845384,13.63636
26.7169392,20.46817636,47.8941384,13.63636
27.6328632,20.46817636,48.5034336,13.63636
28.5524448,20.36590366,49.1130336,13.63636
29.4671496,20.05226738,49.7226336,13.63636
30.3623472,19.4999948,50.331624,13.64999636
31.2194448,18.75681318,50.9424432,13.65681454
32.0393568,18.02044974,51.5563104,13.59545092
32.8220832,17.4545408,52.1671296,13.39090552
33.5840832,17.13408634,52.7651472,13.0227238
34.3405968,17.02499546,53.3396952,12.50454212
35.0998536,17.01817728,53.8865064,11.931815
35.8618536,17.03863182,54.4064952,11.35908788
36.6253776,17.01817728,54.8987472,10.8409062
37.3861584,16.95681366,55.3672248,10.4659063
38.141148,16.9090864,55.8232056,10.26817908
38.894004,16.9090864,56.2761384,10.20681546
39.6492984,16.95681366,56.7318144,10.21363364
40.4097744,17.01817728,57.189624,10.22727
41.1732984,17.04545,57.646824,10.22727
41.9352984,17.04545,58.104024,10.22727
42.6972984,17.04545,58.5609192,10.22727
43.4586888,17.05226818,59.0181192,10.22727
44.221908,17.06590454,59.4753192,10.22727
44.9878704,17.00454092,59.9319096,10.24090636
45.7513944,16.79999552,60.391548,10.22727
46.501812,16.4318138,60.851796,10.10454276
47.22876,15.91363212,61.304424,9.86590646
47.9279712,15.340905,61.7421168,9.49090656
48.6000552,14.7613597,62.1581688,9.01363396
49.2444024,14.2499962,62.5513608,8.49545228
49.8649752,13.88863266,62.919864,7.94999788
50.4745752,13.69772362,63.2594112,7.43863438
51.0841752,13.57499638,63.576708,7.07045266
51.6937752,13.38408734,63.8827272,6.81818
52.2924024,13.0227238,64.1841744,6.59318006
52.8669504,12.50454212,64.4783064,6.29999832
53.4137616,11.931815,64.7538456,5.91136206
53.9337504,11.35908788,65.0053056,5.54999852
54.4256976,10.8409062,65.240916,5.3181804
54.89448,10.47272448,65.4713448,5.22272588
55.3504608,10.26817908,65.7032976,5.2159077
55.8033936,10.20681546,65.9367744,5.22272588
56.2593744,10.21363364,66.170556,5.22954406
56.7168792,10.22727,66.4043376,5.22954406
57.1734696,10.24090636,66.6381192,5.22954406
57.6318888,10.24772454,66.8719008,5.22954406
58.0942704,10.17272456,67.1056824,5.22954406
58.5548232,9.886361,67.339464,5.22954406
58.9967832,9.31363388,67.5729408,5.22954406
59.3951568,8.522725,67.8067224,5.22954406
59.7587832,7.73181612,68.040504,5.22954406
60.0785184,7.159089,68.2742856,5.22954406
60.3802704,6.87272544,68.5080672,5.22954406
60.679584,6.79090728,68.7418488,5.22954406
60.9846888,6.77727092,68.9753256,5.22954406
61.2885744,6.72954366,69.2091072,5.22954406
61.5866688,6.6818164,69.4428888,5.22954406
61.8823248,6.6818164,69.6766704,5.22954406
62.1801144,6.72272548,69.910452,5.22954406
62.4833904,6.79090728,70.1442336,5.22954406
62.7891048,6.82499818,70.3780152,5.22954406
63.0948192,6.83863454,70.6117968,5.22272588
63.4038864,6.77727092,70.8452736,5.20908952
63.7099056,6.57272552,71.076312,5.23636224
64.0031232,6.2045438,71.3067408,5.37272584
64.2728712,5.68636212,71.5453992,5.67272576
64.5148824,5.113635,71.8044792,6.10908928
64.730376,4.52727152,72.091296,6.5454528
64.9166088,4.00227166,72.3985344,6.84545272
65.0757144,3.69545356,72.7143072,6.98181632
65.2259808,3.70908992,73.0294704,7.00227086
65.3899632,3.97499894,73.3421952,6.9886345
65.5813776,4.24090796,73.6540056,6.9886345
65.7868128,4.24772614,73.9664256,6.9886345
65.9794464,3.99545348,74.2785408,6.9886345
66.147696,3.66818084,74.5909608,6.9886345
66.2988768,3.44999908,74.9033808,6.9886345
66.4467048,3.38863546,75.2158008,6.9886345
66.5975808,3.39545364,75.527916,6.9886345
66.7505904,3.40909,75.840336,6.9886345
66.9029904,3.40909,76.152756,6.9886345
67.0553904,3.40909,76.4654808,6.97499814
67.2080952,3.39545364,76.7763768,6.98181632
67.359276,3.38863546,77.0848344,7.06363448
67.5064944,3.46363544,77.3975592,7.30908896
67.6558464,3.749999,77.725524,7.7386343
67.8231816,4.32272612,78.0809208,8.31136142
68.034408,5.113635,78.4689312,8.89090672
68.2800768,5.8977257,78.8843736,9.32727024
68.5696368,6.47045282,79.3153608,9.56590654
68.8774848,6.76363456,79.7503104,9.65454288
69.1877712,6.83863454,80.1828216,9.65454288
