a,b,c,d
17.7299112,14.56363248,49.7427504,14.318178
18.3852312,14.56363248,50.3831352,14.318178
19.040856,14.56363248,51.0238248,14.29090528
19.696176,14.56363248,51.6629904,14.22954166
20.3511912,14.56363248,52.2981936,14.1477235
20.9952336,14.56363248,52.9279104,14.05908716
21.6456768,14.59772338,53.5536648,14.00454172
22.3000824,14.63863246,54.1775904,13.977269
22.9563168,14.659087,54.8018208,13.977269
23.6116368,14.659087,55.4266608,13.977269
24.2669568,14.659087,56.0518056,13.977269
24.9222768,14.659087,56.6766456,13.977269
25.5779016,14.659087,57.3014856,13.977269
26.2332216,14.659087,57.9263256,13.977269
26.8885416,14.659087,58.5511656,13.977269
27.5438616,14.659087,59.1760056,13.977269
28.1991816,14.659087,59.8008456,13.977269
28.8548064,14.659087,60.4256856,13.977269
29.5101264,14.659087,61.0505256,13.977269
30.1654464,14.659087,61.6765848,13.94999628
30.8207664,14.659087,62.3002056,13.88863266
31.4760864,14.659087,62.91834,13.8409054
32.1314064,14.659087,63.5343408,13.8409054
32.7867264,14.659087,64.1521704,13.88863266
33.4423512,14.659087,64.7757912,13.94999628
34.0973664,14.66590518,65.4018504,13.977269
34.7529912,14.67272336,66.0263856,13.977269
35.4098352,14.659087,66.6512256,13.977269
36.066984,14.5909052,67.2760656,13.977269
36.7201704,14.42726888,67.9012104,13.97045082
37.3620792,14.18863258,68.5254408,13.96363264
37.9890528,13.95681446,69.1472328,13.99772354
38.605968,13.76590542,69.7699392,14.15454168
39.2161776,13.62954182,70.4023992,14.46135978
39.820596,13.5681782,71.0552808,14.89090512
40.4244048,13.57499638,71.7340704,15.32045046
41.0309568,13.62272364,72.4329768,15.62726856
41.6426904,13.69090544,73.141332,15.7840867
42.257472,13.71817816,73.8509064,15.8181776
42.8707296,13.71817816,74.5583472,15.81135942
43.484292,13.71817816,75.2645688,15.80454124
44.0975496,13.71817816,75.9714,15.80454124
44.7108072,13.71817816,76.6779264,15.81135942
45.3240648,13.71817816,77.3847576,15.81135942
45.9376272,13.71817816,78.091284,15.81135942
46.5508848,13.72499634,78.7981152,15.81135942
47.1644472,13.72499634,79.5049464,15.80454124
47.7780096,13.72499634,80.2114728,15.80454124
48.3912672,13.71817816,80.9179992,15.80454124
49.0045248,13.71817816,81.6281832,15.73635944
49.6177824,13.71817816,82.3313568,15.57272312
50.23104,13.71817816,83.0202048,15.45681406
50.8446024,13.71817816,83.7035664,15.45681406
51.45786,13.71817816,84.3921096,15.57272312
52.0711176,13.71817816,85.095588,15.73635944
52.68468,13.71817816,85.805772,15.80454124
53.2979376,13.72499634,86.5122984,15.80454124
53.9115,13.71817816,87.2188248,15.80454124
54.5247576,13.71817816,87.9253512,15.80454124
55.13832,13.71817816,88.632792,15.79090488
55.7515776,13.71817816,89.3344416,15.83181396
56.3648352,13.71817816,90.0315192,16.17272296
56.9780928,13.71817816,90.7682208,17.02499546
57.5916552,13.71817816,91.5661872,18.42272236
58.2049128,13.71817816,92.4312096,20.20908552
58.8184752,13.71135998,93.3730416,21.99544868
59.431428,13.7045418,94.3819296,23.39317558
60.041028,13.75226906,95.4514728,24.25226626
60.6518472,13.9431781,96.5624688,24.60681162
