a,b,c,d
120.3539376,20.52953998,149.7174552,15.46363224
121.2762624,20.57726724,150.4084368,15.45681406
122.195844,20.57044906,151.0994184,15.45681406
123.1154256,20.57044906,151.7907048,15.46363224
124.035312,20.57726724,152.4816864,15.46363224
124.9551984,20.57726724,153.1729728,15.46363224
125.87478,20.57044906,153.8642592,15.46363224
126.7943616,20.57044906,154.5555456,15.46363224
127.714248,20.57044906,155.2465272,15.46363224
128.6338296,20.57044906,155.9378136,15.46363224
129.5534112,20.57044906,156.6287952,15.46363224
130.4732976,20.57726724,157.3200816,15.46363224
131.393184,20.57044906,158.0110632,15.46363224
132.3127656,20.57044906,158.7023496,15.46363224
133.2323472,20.57044906,159.3954648,15.41590498
134.1519288,20.57044906,160.0846176,15.32045046
135.0718152,20.57726724,160.765236,15.25226866
135.9917016,20.57044906,161.4425016,15.25226866
136.9112832,20.57044906,162.1237296,15.32045046
137.8308648,20.57044906,162.8137968,15.3749959
138.7507512,20.57044906,163.5056928,15.32726864
139.670028,20.57726724,164.1893592,15.19090504
140.5899144,20.5909036,164.8644912,15.05454144
141.5119344,20.57044906,165.5326128,14.95908692
142.434564,20.47499454,166.1986008,14.91817784
143.3510976,20.23635824,166.8645888,14.91817784
144.251172,19.90226742,167.531796,14.91817784
145.1302152,19.56135842,168.1983936,14.9318142
145.993104,19.3295403,168.8674296,14.9318142
146.8498968,19.23408578,169.5395136,14.81590514
147.7072992,19.21363124,170.2042824,14.50908704
148.5668352,19.2272676,170.84802,14.0454508
149.426676,19.23408578,171.460668,13.5681782
150.2868216,19.24772214,172.0480176,13.295451
151.1497104,19.19999488,172.6317096,13.295451
152.0116848,19.02954038,173.2266792,13.43863278
152.8626864,18.69544956,173.8347552,13.58863274
153.6914376,18.22499514,174.4480128,13.64317818
154.4927568,17.73408618,175.0582224,13.63636
155.2703016,17.35908628,175.6672128,13.61590546
156.0344352,17.13408634,176.2752888,13.60908728
156.793692,17.04545,176.8794024,13.69090544
157.554168,17.03181364,177.4862592,13.98408718
158.3158632,17.03863182,178.111404,14.54999612
159.079692,17.00454092,178.778916,15.32726864
159.8398632,16.92272276,179.4811752,16.11135934
160.5927192,16.86817732,180.225192,16.72499554
161.342832,16.86135914,180.9911544,17.12044998
162.095688,16.92272276,181.7686992,17.29772266
162.8555544,16.99772274,182.549292,17.2840863
163.6187736,17.03181364,183.3228744,17.15454088
164.380164,17.03181364,184.0830456,17.01817728
165.1418592,17.03181364,184.8349872,17.01817728
165.9032496,17.03181364,185.5933296,17.1818136
166.66464,17.03181364,186.3650832,17.46817716
167.4263352,17.03181364,187.1508576,17.8295407
168.1883352,17.02499546,187.9527864,18.29317694
168.9485064,17.0113591,188.779404,18.8522677
169.7047152,17.09999544,189.6383304,19.41135846
