a,b,c,d
15.3043128,13.295451,30.8347872,13.04999652
15.8986728,13.295451,31.4041536,12.79090568
16.4933376,13.295451,31.961328,12.79090568
17.0880024,13.295451,32.5306944,13.04999652
17.6823624,13.295451,33.1235304,13.38408734
18.2770272,13.295451,33.735264,13.61590546
18.8713872,13.30226918,34.3549224,13.60908728
19.4666616,13.28181464,34.9690944,13.30908736
20.0607168,13.24772374,35.5631496,12.72272388
20.6511144,13.21363284,36.114228,11.94545136
21.239988,13.21363284,36.630864,11.16136066
21.8303856,13.24090556,37.1090952,10.48636084
22.4238312,13.28181464,37.5669048,9.81136102
23.0191056,13.295451,37.9899672,9.1363612
23.6134656,13.295451,38.369748,8.7613613
24.2081304,13.295451,38.7318504,8.97954306
24.8024904,13.295451,39.1552176,9.91363372
25.3968504,13.295451,39.6297912,11.2840879
25.9912104,13.295451,40.158924,12.53181484
26.5855704,13.295451,40.7407872,13.37726916
27.1799304,13.295451,41.3653224,13.79317814
27.7745952,13.295451,41.9916864,13.90226902
28.3689552,13.295451,42.6137832,13.9090872
28.96362,13.295451,43.2352704,13.9090872
29.55798,13.295451,43.8570624,13.9090872
30.15234,13.295451,44.4788544,13.9090872
30.7467,13.28863282,45.1006464,13.9090872
31.339536,13.295451,45.7224384,13.9090872
31.9317624,13.37726916,46.3442304,13.9090872
32.5288656,13.55454184,46.9657176,13.9090872
33.137856,13.8068145,47.5878144,13.9090872
33.7633056,14.06590534,48.2093016,13.9090872
34.4009472,14.24317802,48.8310936,13.9090872
35.0431608,14.318178,49.4528856,13.9090872
35.6847648,14.32499618,50.0746776,13.9090872
36.3248448,14.318178,50.6964696,13.9090872
36.9649248,14.318178,51.3182616,13.9090872
37.6050048,14.318178,51.9397488,13.9090872
38.2450848,14.318178,52.5615408,13.9090872
38.886384,14.29090528,53.1833328,13.9090872
39.5252448,14.22954166,53.8051248,13.9090872
40.1586192,14.1818144,54.4269168,13.9090872
40.78986,14.1818144,55.0487088,13.9090872
41.4232344,14.22954166,55.670196,13.9090872
42.0617904,14.29090528,56.291988,13.9090872
42.7030896,14.318178,56.91378,13.9090872
43.3428648,14.318178,57.535572,13.9090872
43.9829448,14.318178,58.157364,13.9090872
44.6230248,14.318178,58.779156,13.9090872
45.2628,14.318178,59.400948,13.9090872
45.90288,14.31135982,60.02274,13.9090872
46.5426552,14.318178,60.6442272,13.9090872
47.1827352,14.318178,61.2660192,13.9090872
