a,b,c,d
21.6962736,4.23408978,30.7854096,5.454544
22.0010736,4.23408978,31.0295544,5.454544
22.3058736,4.23408978,31.2733944,5.454544
22.4582736,4.23408978,31.5172344,5.454544
22.6106736,4.23408978,31.7607696,5.454544
22.8124512,4.23408978,32.0046096,5.454544
23.0175816,4.24090796,32.2484496,5.454544
23.2102152,3.98181712,32.4922896,5.454544
23.3738928,3.7159081,32.7361296,5.454544
23.5247688,3.70908992,32.9799696,5.454544
23.6872272,3.9545444,33.2238096,5.454544
23.8746792,4.27499886,33.4676496,5.454544
24.0779808,4.48636244,33.7111848,5.46136218
24.281892,4.60908968,33.9559392,5.46136218
24.4882416,4.75227146,34.2019128,5.4204531
24.7037352,4.91590778,34.4442288,5.33863494
24.9308112,5.05227138,34.6780104,5.2840895
25.1615448,5.10681682,34.9069152,5.3863622
25.3877064,5.16818044,35.1443544,5.71363484
25.6141728,5.35908948,35.4049584,6.24545288
25.8549648,5.73408938,35.6954328,6.92727088
26.1216648,6.19772562,36.021264,7.7045434
26.413968,6.57272552,36.3851952,8.54317954
26.7205968,6.77727092,36.784788,9.32045206
27.0299688,6.83181636,37.2264432,9.886361
27.3350736,6.80454364,37.6882152,10.15227002
27.6340824,6.87272544,38.150292,10.16590638
27.9355296,7.159089,38.6035296,10.06363368
28.2552648,7.73181612,39.0515856,9.92727008
28.6188912,8.522725,39.4938504,9.74317922
29.0172648,9.31363388,39.9263616,9.51817928
29.4595296,9.886361,40.3451568,9.29317934
29.9197776,10.17272456,40.7520648,9.14317938
30.382464,10.24772454,41.1562296,9.08181576
30.8408832,10.23408818,41.5613088,9.08181576
31.2974736,10.22727,41.9676072,9.08863394
31.7543688,10.22727,42.3739056,9.08863394
32.2121784,10.22045182,42.7805088,9.08863394
32.6681592,10.20681546,43.1868072,9.08863394
33.121092,10.27499726,43.5931056,9.08863394
33.5770728,10.48636084,43.999404,9.08863394
34.0504272,10.8068153,44.4057024,9.08863394
34.5472512,11.05226978,44.8120008,9.08863394
35.0529144,11.1136334,45.2182992,9.08863394
35.548824,11.06590614,45.6245976,9.08863394
36.0374184,11.06590614,46.030896,9.08863394
36.5330232,11.1136334,46.4371944,9.08863394
37.0383816,11.06590614,46.8434928,9.08863394
37.5379488,10.79317894,47.2497912,9.08863394
38.0143512,10.34317906,47.6560896,9.08863394
38.4651504,9.84545192,48.062388,9.08863394
38.895528,9.32045206,48.4686864,9.08863394
39.3015216,8.75454312,48.8749848,9.08863394
39.67734,8.23636144,49.2812832,9.08863394
40.0281648,7.85454336,49.6875816,9.08863394
40.366188,7.67727068,50.0932704,9.1022703
40.7054304,7.64999796,50.500788,9.11590666
41.0483304,7.66363432,50.9134872,9.02045214
41.3915352,7.6704525,51.3228336,8.67954314
41.7344352,7.6704525,51.7068816,8.03863422
42.0773352,7.6704525,52.0446,7.14545264
42.4202352,7.6704525,52.3457424,6.25227106
42.7631352,7.6704525,52.6002504,5.60454396
43.10634,7.6704525,52.8297648,5.26363496
43.44924,7.6704525,53.0553168,5.16818044
43.79214,7.6704525,53.2863552,5.1818168
44.13504,7.6704525,53.5192224,5.19545316
44.4776352,7.68408886,53.7517848,5.19545316
44.8214496,7.69090704,53.9840424,5.19545316
45.1689216,7.62954342,54.2163,5.19545316
45.5145648,7.39090712,54.4485576,5.19545316
45.8452728,6.9204527,54.6808152,5.19545316
46.1448912,6.2727256,54.9130728,5.19545316
46.4058,5.61818032,55.1453304,5.19545316
46.6356192,5.1477259,55.377588,5.19545316
46.850808,4.9090896,55.6101504,5.19545316
47.0638632,4.84772598,55.8417984,5.20908952
47.280576,4.85454416,56.07558,5.22272588
47.498508,4.86818052,56.3145432,5.12045318
47.7161352,4.86818052,56.5486296,4.79318054
47.9337624,4.86818052,56.759856,4.22045342
48.1513896,4.86818052,56.930544,3.57272632
48.3690168,4.86818052,57.0649608,3.15681734
48.586644,4.86818052,57.1902336,3.06136282
48.8042712,4.86818052,57.3246504,3.17727188
49.0218984,4.86818052,57.47004,3.40909
49.2395256,4.86818052,57.6233544,3.77045354
49.4571528,4.86818052,57.7919088,4.3295443
