a,b,c,d
21.393912,22.25453952,37.740336,23.61817552
22.4610168,22.25453952,38.81628,24.49772074
23.375112,22.25453952,39.9406872,25.71817496
24.2898168,22.25453952,41.1156912,26.95226554
25.203912,22.25453952,42.3391584,27.85908348
26.2085328,22.25453952,43.6132224,28.3636288
27.227784,22.8068121,44.8958208,28.5340833
28.265628,23.0454484,46.1732376,28.5340833
29.3031672,23.03863022,47.4476064,28.52044694
30.3315624,22.98408478,48.7228896,28.52726512
31.3495944,23.03863022,49.997868,28.52726512
32.3767704,23.2840847,51.2731512,28.52726512
33.427416,23.59772098,52.5481296,28.52044694
34.4951304,23.81590274,53.8234128,28.52044694
35.5680264,23.84999364,55.0983912,28.52044694
36.6345216,23.76817548,56.3733696,28.52044694
37.6924824,23.70681186,57.6486528,28.52044694
38.7489192,23.70681186,58.9245456,28.4999924
39.8074896,23.75453912,60.1986096,28.45226514
40.8730704,23.81590274,61.4684064,28.41135606
41.9401752,23.84317546,62.7363744,28.41135606
43.0024032,23.91135726,64.0058664,28.45226514
44.067984,24.12272084,65.2796256,28.4999924
45.1509384,24.44999348,66.5558232,28.52044694
46.2576672,24.70226614,67.8304968,28.52044694
47.3775024,24.68862978,69.1054752,28.52044694
48.4833168,24.42953894,70.3804536,28.52044694
49.5613944,24.1704481,71.6557368,28.51362876
50.6266704,24.16362992,72.9298008,28.50681058
51.7041384,24.39544804,74.2014264,28.56135602
52.8041616,24.7159025,75.474576,28.74544688
53.9179008,25.00908424,76.7599176,29.1136286
55.0371264,25.34317506,78.0723864,29.53635576
56.1718968,25.8409022,79.4074104,29.87044658
57.3401952,26.44090204,80.7512736,30.10908288
58.54446,26.91135646,82.1012328,30.29317374
59.7639648,27.12953822,83.4582024,30.46362824
60.9764592,27.28635636,84.8267544,30.63408274
62.1880392,27.66135626,86.2026216,30.7159009
63.4328424,28.33635608,87.5800128,30.64090092
64.7163552,29.09317406,88.9549656,30.3749919
66.0492456,29.5227194,90.3104112,29.90453748
67.3921944,29.3863558,91.6311096,29.4204467
68.7016152,28.71135598,92.9249856,29.16135586
69.9628776,27.76362896,94.219776,29.1477195
71.1872592,26.90453828,95.528892,29.16135586
72.3576912,26.42726568,96.8383128,29.07271952
73.5195888,26.4204475,98.1331032,28.9090832
74.7006888,26.71362924,99.4193592,28.72499234
75.9067824,27.04090188,100.7068344,28.44544696
77.128116,27.2386291,101.981508,27.87271984
78.354936,27.21135638,103.2071088,27.04772006
79.571088,27.02044734,104.3927808,26.37953842
80.7707808,26.87726556,105.5409624,26.2159021
81.9625488,26.87726556,106.7049936,26.50908384
83.1591936,27.08181096,107.9074296,26.85681102
84.3759552,27.45681086,109.1318112,26.85681102
85.6155768,27.80453804,110.3397336,26.37953842
86.8701336,28.00226526,111.5043744,25.66362952
88.1320056,28.01590162,112.6269528,25.0568115
89.384124,27.90681074,113.7263664,24.70908432
90.621612,27.87953802,114.8199888,24.63408434
91.8591,28.10453796,115.9172688,24.77044794
93.1170096,28.58862874,117.0221688,25.11817512
94.4096664,29.16817404,118.1505384,25.62953862
95.7355464,29.57044666,119.3121312,26.13408394
97.0745328,29.659083,120.499632,26.48181112
98.4055944,29.4886285,121.6950576,26.60453836
99.7162344,29.20908312,122.884692,26.59772018
101.0119392,28.977265,124.0712784,26.61817472
102.3055104,28.75226506,125.2603032,26.70681106
103.5911568,28.41135606,126.4563384,26.84317466
104.8536384,27.96817436,127.660908,26.9659019
106.088688,27.55908356,128.8706592,27.04772006
107.3057544,27.32044726,130.082544,27.08181096
108.5203824,27.25226546,131.2935144,27.08862914
109.738668,27.26590182,132.5044848,27.09544732
110.9581728,27.27272,133.7160648,27.09544732
112.1773728,27.27272,134.92734,27.1022655
113.3965728,27.27272,136.13892,27.1022655
114.618516,27.21817456,137.3505,27.1022655
115.8352776,27.08181096,138.56208,27.1022655
117.040152,26.98635644,139.7733552,27.1022655
118.2404544,26.98635644,140.9849352,27.1022655
119.445024,27.07499278,142.1962104,27.1022655
120.661176,27.21135638,143.4077904,27.1022655
121.8828144,27.26590182,144.6187608,27.10908368
123.1017096,27.26590182,145.8306456,27.12272004
124.3206048,27.26590182,147.0458832,27.09544732
125.5395,27.26590182,148.2617304,26.931811
126.7580904,27.27953818,149.4675192,26.54999292
127.9782048,27.27953818,150.6470952,25.99772034
129.2004528,27.23181092,151.7922288,25.45226594
130.4214816,27.0340837,152.9111496,25.07044786
131.6300136,26.65226562,154.020012,24.90681154
132.8126376,26.14090212,155.129484,24.87953882
133.9653912,25.6704477,156.242004,24.90681154
135.096504,25.35681142,157.3572672,24.9204479
136.2203016,25.227266,158.4771024,24.7840843
137.345928,25.21362964,159.5847456,24.50453892
138.473688,25.227266,160.6667856,24.31362988
139.6020576,25.23408418,161.7351096,24.44999348
140.7304272,25.23408418,162.8275128,25.04317514
141.858492,25.23408418,163.9668552,25.92272036
142.9865568,25.23408418,165.146736,26.67272016
144.1149264,25.23408418,166.3631928,27.10908368
145.2429912,25.23408418,167.5884888,27.26590182
146.371056,25.23408418,168.8098224,27.27272
147.4991208,25.23408418,170.0271936,27.25226546
148.6274904,25.23408418,171.245784,27.25226546
149.7555552,25.23408418,172.4640696,27.25226546
150.88362,25.23408418,173.6820504,27.25908364
152.0116848,25.23408418,174.9009456,27.27272
153.1400544,25.23408418,176.1228888,27.23181092
